Year,Month,Day,VPM1,VPM2,Amplitude
1980,12,20,0.03044,0.89417,0.89469
1980,12,21,-0.17552,0.90036,0.91731
1980,12,22,-0.1152,0.6862,0.69581
1980,12,23,0.19842,0.32601,0.38164
1980,12,24,0.34965,0.41469,0.54242
1980,12,25,0.22044,0.25082,0.33392
1980,12,26,0.15432,0.19822,0.25121
1980,12,27,0.00628,0.25065,0.25073
1980,12,28,0.07603,-0.11729,0.13978
1980,12,29,0.06394,-0.50852,0.51253
1980,12,30,0.34516,-0.57562,0.67117
1980,12,31,0.05906,-0.79613,0.79832
1981,1,1,-0.31265,-0.69619,0.76317
1981,1,2,-0.59346,-0.79596,0.99285
1981,1,3,-0.82915,-0.40089,0.92097
1981,1,4,-0.71055,0.11248,0.7194
1981,1,5,-0.70535,0.6737,0.97539
1981,1,6,-0.59197,0.50816,0.78016
1981,1,7,-0.17685,0.39224,0.43026
1981,1,8,0.02536,0.37741,0.37826
1981,1,9,-0.2752,0.34153,0.43861
1981,1,10,-0.52472,0.04978,0.52707
1981,1,11,-0.50701,-0.02138,0.50746
1981,1,12,-0.45427,0.35757,0.57812
1981,1,13,-0.33927,0.64806,0.7315
1981,1,14,-0.29855,0.70437,0.76503
1981,1,15,-0.06792,1.2698,1.27162
1981,1,16,0.17496,1.66942,1.67856
1981,1,17,0.53338,1.61747,1.70315
1981,1,18,0.69519,1.57739,1.72379
1981,1,19,0.85456,1.53798,1.75945
1981,1,20,0.90429,1.27804,1.56561
1981,1,21,0.96846,0.86624,1.29934
1981,1,22,0.46457,0.1531,0.48915
1981,1,23,0.32532,-0.38711,0.50565
1981,1,24,-0.06403,-0.51782,0.52176
1981,1,25,-0.13769,-0.62247,0.63751
1981,1,26,-0.27231,0.0785,0.2834
1981,1,27,-0.77369,0.25717,0.81531
1981,1,28,-0.73347,0.39831,0.83464
1981,1,29,-0.84774,0.46116,0.96506
1981,1,30,-1.03668,0.58926,1.19244
1981,1,31,-0.69107,0.4179,0.80761
1981,2,1,-0.75846,0.78847,1.09405
1981,2,2,-0.59414,1.12449,1.2718
1981,2,3,-0.33794,1.37147,1.4125
1981,2,4,-0.07363,1.4239,1.4258
1981,2,5,0.07859,1.33221,1.33452
1981,2,6,0.05807,0.99226,0.99395
1981,2,7,0.08838,0.4277,0.43673
1981,2,8,-0.04374,0.72351,0.72483
1981,2,9,-0.04785,0.84306,0.84442
1981,2,10,-0.31309,0.87662,0.93086
1981,2,11,-0.27289,0.94315,0.98183
1981,2,12,-0.21662,1.08255,1.10401
1981,2,13,-0.13935,0.98546,0.99526
1981,2,14,-0.09291,1.16462,1.16832
1981,2,15,-0.12957,1.19803,1.20501
1981,2,16,0.03348,1.12867,1.12917
1981,2,17,0.10234,1.14458,1.14914
1981,2,18,0.5247,1.00901,1.13728
1981,2,19,0.9564,0.94859,1.34704
1981,2,20,0.9418,1.02989,1.39559
1981,2,21,0.72526,1.16571,1.37291
1981,2,22,0.39753,1.08551,1.15601
1981,2,23,0.01375,1.36992,1.36999
1981,2,24,-0.52715,1.34953,1.44884
1981,2,25,-0.76204,1.28616,1.49496
1981,2,26,-0.73956,1.44048,1.61924
1981,2,27,-0.37234,1.4453,1.49249
1981,2,28,0.03552,1.28753,1.28802
1981,3,1,0.50919,1.39685,1.48676
1981,3,2,0.90379,1.42945,1.6912
1981,3,3,1.28946,1.0863,1.68605
1981,3,4,1.41746,0.61544,1.5453
1981,3,5,1.70665,0.45105,1.76524
1981,3,6,1.75604,0.41345,1.80405
1981,3,7,1.66385,0.56344,1.75666
1981,3,8,1.38855,0.46067,1.46297
1981,3,9,1.35833,0.48916,1.44372
1981,3,10,1.30281,0.40337,1.36382
1981,3,11,1.48334,0.38804,1.53326
1981,3,12,1.81755,0.2624,1.83639
1981,3,13,2.22389,-0.04488,2.22434
1981,3,14,2.53847,-0.42242,2.57338
1981,3,15,2.50968,-0.55457,2.57022
1981,3,16,2.39205,-0.49246,2.44221
1981,3,17,2.42744,-0.52969,2.48456
1981,3,18,2.4354,-0.93343,2.60815
1981,3,19,2.24949,-1.52095,2.71542
1981,3,20,1.85269,-1.82477,2.60043
1981,3,21,1.56515,-2.08699,2.60868
1981,3,22,1.03288,-2.25341,2.47885
1981,3,23,0.64385,-2.49212,2.57394
1981,3,24,0.44575,-2.84173,2.87648
1981,3,25,0.01027,-2.69575,2.69577
1981,3,26,-0.30115,-2.78588,2.80211
1981,3,27,-0.54315,-2.81819,2.87005
1981,3,28,-1.11432,-2.80923,3.02216
1981,3,29,-1.41626,-2.66774,3.02037
1981,3,30,-1.67385,-2.46263,2.97764
1981,3,31,-1.83532,-2.16005,2.83447
1981,4,1,-2.04816,-1.78529,2.71702
1981,4,2,-2.53719,-1.39908,2.89737
1981,4,3,-2.69635,-1.09085,2.90865
1981,4,4,-2.88478,-0.92544,3.02959
1981,4,5,-2.68888,-0.62558,2.7607
1981,4,6,-2.68224,-0.35961,2.70624
1981,4,7,-2.45531,-0.16883,2.4611
1981,4,8,-2.23158,0.1729,2.23827
1981,4,9,-1.95741,0.71995,2.08561
1981,4,10,-1.68258,1.23717,2.08845
1981,4,11,-1.13219,1.55757,1.92559
1981,4,12,-0.54716,1.864,1.94265
1981,4,13,-0.15476,1.70833,1.71533
1981,4,14,0.42389,1.68613,1.73859
1981,4,15,0.71355,1.39999,1.57134
1981,4,16,1.08012,0.98646,1.46279
1981,4,17,1.09975,0.73543,1.32299
1981,4,18,0.73862,0.53688,0.91313
1981,4,19,0.48998,0.44927,0.66477
1981,4,20,0.38652,0.40561,0.56028
1981,4,21,0.3538,0.44668,0.56982
1981,4,22,0.34612,0.30632,0.4622
1981,4,23,0.30168,0.337,0.45231
1981,4,24,0.0564,0.74031,0.74246
1981,4,25,0.46334,0.84272,0.9617
1981,4,26,0.83423,0.8075,1.16103
1981,4,27,1.21079,0.52631,1.32024
1981,4,28,1.58803,0.41155,1.64049
1981,4,29,1.95059,0.04136,1.95103
1981,4,30,2.35696,-0.53086,2.416
1981,5,1,2.2732,-0.96013,2.46765
1981,5,2,1.81806,-1.26529,2.21502
1981,5,3,1.27666,-1.32828,1.84233
1981,5,4,1.11987,-1.73915,2.06852
1981,5,5,1.14239,-1.80645,2.13736
1981,5,6,1.22486,-1.58374,2.00213
1981,5,7,0.98793,-1.6395,1.91415
1981,5,8,0.64538,-1.79777,1.9101
1981,5,9,0.53795,-2.02995,2.10002
1981,5,10,-0.11008,-1.95494,1.95804
1981,5,11,-0.77353,-2.05588,2.19659
1981,5,12,-1.1442,-1.79524,2.12887
1981,5,13,-1.22588,-1.66441,2.06713
1981,5,14,-1.15633,-1.65737,2.02088
1981,5,15,-1.48978,-1.61749,2.19903
1981,5,16,-1.5404,-1.53654,2.17573
1981,5,17,-1.51708,-1.23678,1.95733
1981,5,18,-1.45311,-0.97827,1.75172
1981,5,19,-1.0606,-0.73853,1.2924
1981,5,20,-0.93431,-0.31991,0.98756
1981,5,21,-1.02265,0.09233,1.02681
1981,5,22,-0.82297,0.34357,0.89181
1981,5,23,-0.81214,0.46458,0.93563
1981,5,24,-0.62855,0.45207,0.77424
1981,5,25,-0.60293,0.18175,0.62973
1981,5,26,-0.37094,0.56123,0.67274
1981,5,27,-0.45697,0.56786,0.72889
1981,5,28,-0.54387,0.235,0.59247
1981,5,29,-0.72178,0.03121,0.72245
1981,5,30,-0.27149,0.07218,0.28092
1981,5,31,-0.37917,0.23317,0.44512
1981,6,1,-0.42121,0.24604,0.48781
1981,6,2,-0.70735,0.48137,0.8556
1981,6,3,-0.6396,0.72629,0.96777
1981,6,4,-0.40486,1.0284,1.10522
1981,6,5,-0.38629,1.1749,1.23677
1981,6,6,-0.02271,1.43332,1.4335
1981,6,7,0.11939,1.15681,1.16295
1981,6,8,0.09923,1.21988,1.2239
1981,6,9,-0.17745,1.07628,1.09081
1981,6,10,-0.4408,1.01055,1.1025
1981,6,11,-0.63147,0.81831,1.03363
1981,6,12,-0.88228,0.96178,1.30515
1981,6,13,-1.20785,0.80885,1.45367
1981,6,14,-1.07885,0.77002,1.32546
1981,6,15,-0.97365,0.43612,1.06687
1981,6,16,-0.75619,-0.06407,0.7589
1981,6,17,-0.7026,-0.60936,0.93003
1981,6,18,-0.76647,-0.50562,0.91822
1981,6,19,-1.07352,-0.72537,1.29561
1981,6,20,-1.32017,-0.63979,1.46703
1981,6,21,-1.50181,-0.57664,1.60871
1981,6,22,-1.43872,-0.11061,1.44296
1981,6,23,-1.41247,0.1289,1.41834
1981,6,24,-1.3106,0.23906,1.33222
1981,6,25,-1.17078,-0.23175,1.19349
1981,6,26,-1.1038,-0.48243,1.20462
1981,6,27,-0.97526,-0.48843,1.09073
1981,6,28,-1.2097,-0.65103,1.37376
1981,6,29,-1.22685,-0.90969,1.52731
1981,6,30,-1.03666,-1.11673,1.52373
1981,7,1,-0.77035,-0.80475,1.11403
1981,7,2,-0.76417,-0.87663,1.16294
1981,7,3,-1.08481,-0.88841,1.40217
1981,7,4,-1.33855,-0.75642,1.5375
1981,7,5,-1.64713,-0.89595,1.87503
1981,7,6,-1.7902,-0.98016,2.04097
1981,7,7,-1.80246,-1.00617,2.06428
1981,7,8,-1.66846,-1.0054,1.94797
1981,7,9,-1.61258,-1.25521,2.04352
1981,7,10,-1.41628,-1.3386,1.94877
1981,7,11,-1.47549,-0.99918,1.78197
1981,7,12,-1.42044,-0.90192,1.68259
1981,7,13,-1.17849,-0.89318,1.47871
1981,7,14,-0.91912,-0.93875,1.31378
1981,7,15,-0.64947,-0.87011,1.08577
1981,7,16,-0.56652,-1.12647,1.2609
1981,7,17,-0.32396,-1.53866,1.57239
1981,7,18,-0.43125,-1.82167,1.87202
1981,7,19,-0.39494,-2.15606,2.19193
1981,7,20,-0.42015,-2.20956,2.24915
1981,7,21,-0.59594,-1.94475,2.03401
1981,7,22,-1.04506,-2.04827,2.29947
1981,7,23,-1.01706,-1.71893,1.99728
1981,7,24,-1.42681,-1.87103,2.35298
1981,7,25,-1.63839,-2.06372,2.63501
1981,7,26,-1.81017,-1.76099,2.52543
1981,7,27,-1.95455,-1.23348,2.31122
1981,7,28,-2.1177,-0.55752,2.18986
1981,7,29,-2.10566,0.10642,2.10835
1981,7,30,-2.08521,0.60524,2.17127
1981,7,31,-1.67235,1.03891,1.96878
1981,8,1,-1.20343,1.41025,1.85393
1981,8,2,-0.93145,1.62688,1.87465
1981,8,3,-0.93606,1.88338,2.10317
1981,8,4,-0.76027,1.88257,2.03029
1981,8,5,-0.55034,1.64722,1.73672
1981,8,6,-0.23978,1.4884,1.50759
1981,8,7,-0.10933,1.37447,1.37881
1981,8,8,-0.21348,1.37018,1.38671
1981,8,9,-0.44363,1.09072,1.17749
1981,8,10,-0.28355,1.04487,1.08266
1981,8,11,-0.20028,0.97739,0.9977
1981,8,12,-0.01739,0.80234,0.80253
1981,8,13,0.12244,0.55198,0.5654
1981,8,14,0.44982,-0.15109,0.47452
1981,8,15,0.98072,-0.54745,1.12317
1981,8,16,0.79887,-0.65425,1.03258
1981,8,17,0.74081,-0.52558,0.90831
1981,8,18,0.58642,-0.07174,0.59079
1981,8,19,0.68053,-0.299,0.74332
1981,8,20,0.73463,-0.43769,0.85513
1981,8,21,0.5959,-0.47827,0.76409
1981,8,22,0.64731,-0.4587,0.79336
1981,8,23,0.70776,-0.40281,0.81436
1981,8,24,0.87996,-0.3499,0.94697
1981,8,25,1.05582,-0.30747,1.09968
1981,8,26,1.29977,-0.25216,1.324
1981,8,27,1.39515,-0.39773,1.45074
1981,8,28,1.45424,-0.62037,1.58103
1981,8,29,1.61998,-0.64613,1.74408
1981,8,30,1.56852,-0.90692,1.81184
1981,8,31,1.51028,-1.09448,1.86516
1981,9,1,1.33986,-1.49048,2.00418
1981,9,2,0.7116,-1.69862,1.84165
1981,9,3,0.44125,-1.93572,1.98538
1981,9,4,0.2264,-1.85231,1.8661
1981,9,5,0.02739,-1.99507,1.99526
1981,9,6,0.31121,-1.67589,1.70455
1981,9,7,0.22405,-1.37542,1.39355
1981,9,8,0.23861,-1.36628,1.38696
1981,9,9,0.47162,-1.37292,1.45166
1981,9,10,0.59225,-1.68916,1.78998
1981,9,11,0.5974,-1.84719,1.94139
1981,9,12,0.56395,-1.76704,1.85485
1981,9,13,0.19184,-1.80335,1.81352
1981,9,14,0.00655,-1.67067,1.67069
1981,9,15,-0.27862,-1.28091,1.31086
1981,9,16,-0.38523,-0.89951,0.97853
1981,9,17,-0.66657,-0.5341,0.85415
1981,9,18,-0.72917,-0.14561,0.74356
1981,9,19,-0.90473,0.22407,0.93207
1981,9,20,-1.01952,0.5428,1.15501
1981,9,21,-1.31628,0.75491,1.51739
1981,9,22,-1.23714,0.99656,1.5886
1981,9,23,-0.90716,0.81615,1.22026
1981,9,24,-0.67792,0.7401,1.00366
1981,9,25,-0.63656,0.9851,1.17287
1981,9,26,-0.70472,1.3452,1.51862
1981,9,27,-0.72724,1.62021,1.77593
1981,9,28,-0.29413,1.7989,1.82279
1981,9,29,0.13369,1.91344,1.9181
1981,9,30,0.67155,1.76329,1.88684
1981,10,1,1.0741,1.66011,1.97728
1981,10,2,1.30042,1.48002,1.97017
1981,10,3,1.55881,1.38205,2.08326
1981,10,4,1.86604,0.84053,2.0466
1981,10,5,2.02643,0.54296,2.09791
1981,10,6,1.8899,0.19557,1.89999
1981,10,7,1.86656,-0.43778,1.91721
1981,10,8,1.904,-0.66623,2.01719
1981,10,9,1.80583,-0.68372,1.93093
1981,10,10,1.55709,-0.68811,1.70236
1981,10,11,1.30029,-0.5126,1.39768
1981,10,12,0.84024,-0.33112,0.90314
1981,10,13,0.65413,-0.33085,0.73304
1981,10,14,0.66875,-0.36113,0.76003
1981,10,15,0.45686,-0.07375,0.46277
1981,10,16,0.27122,0.31773,0.41775
1981,10,17,0.48778,0.72522,0.874
1981,10,18,0.56238,0.90581,1.06619
1981,10,19,0.45289,0.7288,0.85806
1981,10,20,0.32198,0.76961,0.83425
1981,10,21,0.2827,0.50094,0.57521
1981,10,22,0.42759,0.23227,0.4866
1981,10,23,0.44249,0.1239,0.45951
1981,10,24,0.53688,0.12678,0.55164
1981,10,25,0.61665,0.03552,0.61767
1981,10,26,0.74205,-0.17868,0.76326
1981,10,27,0.5067,-0.26797,0.57319
1981,10,28,0.44104,0.00661,0.44109
1981,10,29,0.41968,0.02791,0.42061
1981,10,30,0.47303,-0.26592,0.54265
1981,10,31,0.68262,-0.28549,0.73991
1981,11,1,0.32454,-0.4788,0.57843
1981,11,2,-0.03809,-0.16042,0.16488
1981,11,3,-0.50671,0.29922,0.58846
1981,11,4,-0.4335,0.69063,0.81541
1981,11,5,-0.35522,0.55198,0.6564
1981,11,6,0.02704,0.4618,0.46259
1981,11,7,0.20083,0.29561,0.35737
1981,11,8,0.10528,0.07857,0.13137
1981,11,9,0.04538,0.05773,0.07343
1981,11,10,-0.15999,0.01251,0.16048
1981,11,11,0.02059,0.33935,0.33997
1981,11,12,0.41791,0.83661,0.93518
1981,11,13,0.7128,1.10235,1.31273
1981,11,14,0.78817,1.12646,1.37482
1981,11,15,0.93752,1.04095,1.4009
1981,11,16,1.05291,1.10406,1.52564
1981,11,17,1.07878,0.79173,1.33813
1981,11,18,0.99807,0.39207,1.07232
1981,11,19,1.08515,0.23095,1.10945
1981,11,20,0.8636,-0.16729,0.87965
1981,11,21,0.56287,-0.18069,0.59116
1981,11,22,0.19832,-0.01974,0.1993
1981,11,23,0.04527,0.02636,0.05238
1981,11,24,0.06943,0.26793,0.27678
1981,11,25,0.1313,0.45237,0.47104
1981,11,26,0.31177,0.11698,0.333
1981,11,27,0.25575,0.24048,0.35105
1981,11,28,0.26861,0.27202,0.38229
1981,11,29,0.01209,0.22993,0.23024
1981,11,30,-0.0232,0.55791,0.55839
1981,12,1,-0.08894,0.74195,0.74726
1981,12,2,-0.0185,0.33227,0.33278
1981,12,3,-0.07846,0.07238,0.10675
1981,12,4,-0.16119,0.3278,0.36529
1981,12,5,-0.58608,0.40191,0.71065
1981,12,6,-0.84659,0.49063,0.97848
1981,12,7,-0.92381,0.86797,1.26759
1981,12,8,-0.98608,1.34518,1.66789
1981,12,9,-0.67208,1.61892,1.75288
1981,12,10,0.00142,1.69286,1.69286
1981,12,11,0.20038,1.77676,1.78802
1981,12,12,0.37872,1.64955,1.69247
1981,12,13,0.27602,1.86674,1.88703
1981,12,14,0.39938,1.71888,1.76466
1981,12,15,0.77606,1.59128,1.77044
1981,12,16,0.6113,1.25074,1.39213
1981,12,17,0.73449,1.03445,1.26868
1981,12,18,0.78933,1.02597,1.29447
1981,12,19,0.76909,0.47922,0.90617
1981,12,20,0.7884,0.67263,1.03634
1981,12,21,0.64654,0.84575,1.06457
1981,12,22,0.49194,0.91978,1.04307
1981,12,23,0.87884,0.71636,1.13381
1981,12,24,0.5628,0.59881,0.82178
1981,12,25,0.62182,0.52071,0.81104
1981,12,26,0.83661,0.50026,0.97477
1981,12,27,0.83704,0.38864,0.92286
1981,12,28,0.88814,0.00881,0.88818
1981,12,29,0.96112,-0.2732,0.9992
1981,12,30,1.10916,-0.29553,1.14786
1981,12,31,1.24238,-0.53394,1.35226
1982,1,1,1.43428,-0.7968,1.64075
1982,1,2,1.41021,-1.20795,1.85684
1982,1,3,1.20248,-1.47266,1.90123
1982,1,4,0.88848,-1.45171,1.70202
1982,1,5,0.70423,-1.30646,1.48418
1982,1,6,0.38266,-1.16252,1.22388
1982,1,7,-0.02078,-0.84018,0.84044
1982,1,8,-0.51548,-0.53516,0.74304
1982,1,9,-1.00902,-0.52007,1.13516
1982,1,10,-1.11768,-0.50321,1.22573
1982,1,11,-0.6971,-0.22278,0.73183
1982,1,12,-0.5431,0.08167,0.5492
1982,1,13,-0.41761,-0.30004,0.51422
1982,1,14,-0.55432,-0.12673,0.56862
1982,1,15,-0.68817,0.05762,0.69058
1982,1,16,-0.98617,0.10433,0.99168
1982,1,17,-0.91227,0.50904,1.04469
1982,1,18,-0.37715,0.46179,0.59624
1982,1,19,-0.28992,0.89896,0.94456
1982,1,20,-0.42929,0.8904,0.98849
1982,1,21,-0.23783,0.79753,0.83224
1982,1,22,0.1293,0.75663,0.76759
1982,1,23,0.59403,0.24436,0.64232
1982,1,24,0.66299,0.18466,0.68822
1982,1,25,0.55229,-0.30209,0.62951
1982,1,26,0.45304,-0.65927,0.79993
1982,1,27,-0.13941,-0.65425,0.66894
1982,1,28,-0.64892,-0.53502,0.84103
1982,1,29,-0.82291,-0.67642,1.06523
1982,1,30,-1.14052,-0.1878,1.15588
1982,1,31,-1.20073,0.09201,1.20425
1982,2,1,-0.88682,0.42501,0.98341
1982,2,2,-0.64447,0.65319,0.9176
1982,2,3,-0.15913,0.91546,0.92918
1982,2,4,0.44916,1.08124,1.17082
1982,2,5,0.62406,1.01623,1.19256
1982,2,6,0.5838,0.64591,0.87064
1982,2,7,0.2955,0.5082,0.58787
1982,2,8,-0.06419,0.56011,0.56377
1982,2,9,-0.20078,0.53079,0.5675
1982,2,10,-0.86146,0.168,0.87769
1982,2,11,-1.29662,-0.01156,1.29668
1982,2,12,-1.15343,-0.0431,1.15423
1982,2,13,-0.94962,-0.04272,0.95058
1982,2,14,-0.67814,-0.33328,0.75561
1982,2,15,-0.67368,-0.49642,0.83683
1982,2,16,-0.13689,-0.32463,0.35231
1982,2,17,0.38584,0.03546,0.38746
1982,2,18,0.87514,0.15485,0.88874
1982,2,19,1.06817,-0.03486,1.06874
1982,2,20,0.72887,-0.18902,0.75298
1982,2,21,0.60328,-0.00722,0.60333
1982,2,22,0.57775,-0.07939,0.58317
1982,2,23,0.38347,-0.08431,0.39263
1982,2,24,0.32723,-0.2313,0.40072
1982,2,25,0.37321,-0.21307,0.42975
1982,2,26,0.62935,-0.16835,0.65148
1982,2,27,0.38829,-0.46571,0.60635
1982,2,28,0.2074,-0.89562,0.91932
1982,3,1,0.0103,-1.09246,1.0925
1982,3,2,-0.1526,-1.01152,1.02297
1982,3,3,0.0464,-0.4709,0.47318
1982,3,4,-0.22194,-0.19848,0.29774
1982,3,5,-0.37127,-0.05843,0.37584
1982,3,6,-0.49201,-0.25662,0.55491
1982,3,7,-0.46,-0.51145,0.68788
1982,3,8,-0.52605,-0.72886,0.89887
1982,3,9,-0.37173,-0.78533,0.86886
1982,3,10,-0.10682,-0.69619,0.70434
1982,3,11,-0.02091,-0.59901,0.59937
1982,3,12,0.02194,-0.74712,0.74744
1982,3,13,0.05308,-1.08789,1.08918
1982,3,14,0.19129,-0.80206,0.82456
1982,3,15,0.2311,-0.67393,0.71245
1982,3,16,-0.21612,-0.80029,0.82896
1982,3,17,-0.52117,-0.73333,0.89967
1982,3,18,-0.60697,-0.55966,0.82561
1982,3,19,-0.66256,-0.14544,0.67834
1982,3,20,-0.86734,0.02905,0.86783
1982,3,21,-0.69506,0.06056,0.6977
1982,3,22,-0.57522,0.41537,0.70951
1982,3,23,-0.43425,0.4199,0.60406
1982,3,24,-0.40909,0.39015,0.56531
1982,3,25,-0.6816,0.53817,0.86845
1982,3,26,-0.77296,0.95701,1.23018
1982,3,27,-0.58165,1.32844,1.4502
1982,3,28,-0.53878,1.34522,1.44911
1982,3,29,-0.09736,1.28243,1.28612
1982,3,30,0.07179,1.50601,1.50772
1982,3,31,0.2587,1.83763,1.85575
1982,4,1,0.69971,1.56037,1.71007
1982,4,2,0.89127,1.29497,1.57204
1982,4,3,0.87579,0.94824,1.2908
1982,4,4,1.13743,0.93432,1.47197
1982,4,5,1.42694,0.90537,1.68992
1982,4,6,1.67548,0.99831,1.95035
1982,4,7,1.67753,1.20973,2.06822
1982,4,8,1.91276,0.85381,2.09466
1982,4,9,2.40993,0.56282,2.47477
1982,4,10,2.49176,-0.10386,2.49392
1982,4,11,2.28799,-0.83483,2.43553
1982,4,12,1.7496,-1.01489,2.02264
1982,4,13,1.29189,-1.00547,1.63705
1982,4,14,1.02218,-1.12821,1.5224
1982,4,15,0.4968,-1.11831,1.22369
1982,4,16,0.33268,-1.08572,1.13554
1982,4,17,0.18016,-0.97428,0.9908
1982,4,18,0.11641,-0.9251,0.9324
1982,4,19,-0.12578,-0.70342,0.71458
1982,4,20,-0.45221,-0.88001,0.9894
1982,4,21,-0.67945,-1.00486,1.21301
1982,4,22,-0.89915,-0.94084,1.30141
1982,4,23,-0.97063,-0.76187,1.23393
1982,4,24,-0.9888,-0.47948,1.09892
1982,4,25,-0.8198,-0.18613,0.84067
1982,4,26,-0.70711,-0.06338,0.70995
1982,4,27,-0.58154,0.22803,0.62465
1982,4,28,-0.22773,0.408,0.46726
1982,4,29,-0.05399,0.58873,0.5912
1982,4,30,0.03858,0.68114,0.68223
1982,5,1,-0.06974,0.65593,0.65962
1982,5,2,-0.01231,0.75661,0.75671
1982,5,3,-0.10556,0.8643,0.87073
1982,5,4,-0.00412,0.82976,0.82977
1982,5,5,0.19188,0.69573,0.7217
1982,5,6,0.47073,0.75837,0.89259
1982,5,7,0.66427,0.57493,0.87852
1982,5,8,0.94218,0.28102,0.98319
1982,5,9,1.00752,0.33888,1.06298
1982,5,10,1.10401,0.47216,1.20074
1982,5,11,1.02832,0.62807,1.20496
1982,5,12,1.15823,0.56119,1.28703
1982,5,13,1.1974,0.27015,1.22749
1982,5,14,1.43219,0.14056,1.43907
1982,5,15,1.5269,0.26489,1.54971
1982,5,16,1.83701,0.21083,1.84907
1982,5,17,1.91306,-0.12557,1.91717
1982,5,18,1.96633,-0.26854,1.98458
1982,5,19,1.74834,-0.56886,1.83856
1982,5,20,1.67316,-0.6891,1.80951
1982,5,21,1.62857,-0.50235,1.70429
1982,5,22,1.42578,-0.69284,1.5852
1982,5,23,1.4829,-0.92727,1.74895
1982,5,24,1.44361,-1.1704,1.85845
1982,5,25,1.08032,-1.52169,1.86618
1982,5,26,0.48815,-1.46314,1.54243
1982,5,27,0.03133,-1.71617,1.71645
1982,5,28,-0.34643,-1.74765,1.78165
1982,5,29,-1.12747,-1.62668,1.97921
1982,5,30,-1.89606,-1.2593,2.27616
1982,5,31,-2.21403,-0.76845,2.34359
1982,6,1,-2.00968,-0.29856,2.03173
1982,6,2,-1.59539,0.02712,1.59562
1982,6,3,-1.39577,0.31055,1.4299
1982,6,4,-1.21525,0.60081,1.35566
1982,6,5,-0.93062,1.06611,1.41515
1982,6,6,-0.70778,1.28083,1.46338
1982,6,7,-0.2224,1.54872,1.56461
1982,6,8,-0.06363,1.47806,1.47943
1982,6,9,0.15705,1.21631,1.2264
1982,6,10,0.03922,1.17261,1.17326
1982,6,11,-0.05147,1.21039,1.21149
1982,6,12,0.13811,0.98141,0.99108
1982,6,13,0.22876,0.8012,0.83322
1982,6,14,0.32943,0.6138,0.69662
1982,6,15,0.24638,0.90238,0.93541
1982,6,16,0.042,0.9367,0.93764
1982,6,17,-0.14847,0.79235,0.80614
1982,6,18,-0.54983,0.60325,0.81623
1982,6,19,-0.59291,0.58618,0.83376
1982,6,20,-0.72833,0.74412,1.04124
1982,6,21,-0.72651,0.58655,0.93373
1982,6,22,-0.83096,0.67575,1.07104
1982,6,23,-1.0556,0.76237,1.30212
1982,6,24,-1.0912,1.09876,1.54854
1982,6,25,-0.95508,1.02407,1.40032
1982,6,26,-0.8024,1.0968,1.35898
1982,6,27,-0.63204,1.37154,1.51017
1982,6,28,-0.38757,1.60777,1.65382
1982,6,29,-0.55537,1.94794,2.02556
1982,6,30,-0.57955,1.88064,1.96791
1982,7,1,-0.38609,1.68209,1.72583
1982,7,2,-0.12627,1.61563,1.62056
1982,7,3,-0.33931,1.16225,1.21076
1982,7,4,-0.40894,1.31749,1.3795
1982,7,5,-0.43736,1.09416,1.17834
1982,7,6,-0.30436,1.04372,1.08719
1982,7,7,-0.1271,0.85935,0.8687
1982,7,8,-0.19252,0.70866,0.73434
1982,7,9,-0.34395,0.53093,0.6326
1982,7,10,-0.29174,0.30823,0.42441
1982,7,11,-0.35682,0.30485,0.46931
1982,7,12,-0.30585,0.60065,0.67403
1982,7,13,-0.42898,0.68845,0.81116
1982,7,14,-0.39629,0.71981,0.82169
1982,7,15,-0.35522,0.9998,1.06103
1982,7,16,-0.74259,1.02312,1.2642
1982,7,17,-0.98125,0.71173,1.21219
1982,7,18,-0.80009,0.86701,1.17977
1982,7,19,-0.88366,1.44795,1.69629
1982,7,20,-0.91563,1.53718,1.78922
1982,7,21,-0.71113,1.48976,1.65079
1982,7,22,-0.23054,1.31942,1.3394
1982,7,23,-0.15255,1.0095,1.02096
1982,7,24,0.006,0.68491,0.68494
1982,7,25,0.13198,0.50216,0.51921
1982,7,26,-0.04913,0.20542,0.21122
1982,7,27,-0.16842,-0.00117,0.16842
1982,7,28,-0.54393,-0.14247,0.56228
1982,7,29,-0.71175,-0.12746,0.72307
1982,7,30,-0.68992,-0.0314,0.69064
1982,7,31,-0.88916,-0.05237,0.8907
1982,8,1,-0.86287,-0.13197,0.8729
1982,8,2,-0.71393,-0.51768,0.88186
1982,8,3,-0.52109,-0.70759,0.87876
1982,8,4,-0.61663,-0.84366,1.04498
1982,8,5,-0.69952,-0.71633,1.00123
1982,8,6,-0.8154,-0.92,1.22934
1982,8,7,-0.50797,-0.94592,1.07369
1982,8,8,-0.77724,-0.80441,1.11856
1982,8,9,-1.08837,-0.73673,1.31428
1982,8,10,-1.11457,-0.36154,1.17174
1982,8,11,-1.05315,-0.42564,1.13591
1982,8,12,-0.85501,-0.39052,0.93998
1982,8,13,-1.0574,-0.16818,1.07069
1982,8,14,-1.23618,-0.0897,1.23943
1982,8,15,-1.30412,-0.17007,1.31516
1982,8,16,-1.12283,0.10234,1.12749
1982,8,17,-1.0123,0.23846,1.04
1982,8,18,-0.87326,0.3864,0.95493
1982,8,19,-0.67638,0.24946,0.72092
1982,8,20,-0.45181,-0.04742,0.45429
