Year,Month,Day,FMO1,FMO2,Amplitude
1991,2,11,0.00394,0.40464,0.40466
1991,2,12,0.05699,0.45229,0.45587
1991,2,13,0.06858,0.52504,0.52949
1991,2,14,0.03616,0.61205,0.61312
1991,2,15,-0.03971,0.70045,0.70158
1991,2,16,-0.15538,0.7764,0.79179
1991,2,17,-0.30426,0.82631,0.88055
1991,2,18,-0.47727,0.83813,0.96449
1991,2,19,-0.6634,0.80237,1.0411
1991,2,20,-0.85046,0.71308,1.10985
1991,2,21,-1.02593,0.56842,1.17288
1991,2,22,-1.17783,0.37101,1.23488
1991,2,23,-1.29552,0.12779,1.30181
1991,2,24,-1.37055,-0.15041,1.37878
1991,2,25,-1.39718,-0.44958,1.46774
1991,2,26,-1.37285,-0.75365,1.56611
1991,2,27,-1.29833,-1.04562,1.66703
1991,2,28,-1.1777,-1.30886,1.7607
1991,3,1,-1.01801,-1.52841,1.8364
1991,3,2,-0.8288,-1.69206,1.88414
1991,3,3,-0.62134,-1.79132,1.89602
1991,3,4,-0.40782,-1.82197,1.86706
1991,3,5,-0.20044,-1.78442,1.79564
1991,3,6,-0.01049,-1.68357,1.6836
1991,3,7,0.15247,-1.52843,1.53602
1991,3,8,0.28131,-1.3314,1.3608
1991,3,9,0.37185,-1.10726,1.16803
1991,3,10,0.42308,-0.87206,0.96927
1991,3,11,0.4372,-0.64191,0.77666
1991,3,12,0.41936,-0.43182,0.60194
1991,3,13,0.37717,-0.2546,0.45506
1991,3,14,0.31999,-0.12003,0.34176
1991,3,15,0.25814,-0.03425,0.2604
1991,3,16,0.20194,0.00057,0.20194
1991,3,17,0.16085,-0.01384,0.16144
1991,3,18,0.14258,-0.07206,0.15975
1991,3,19,0.15247,-0.16563,0.22512
1991,3,20,0.19297,-0.28377,0.34316
1991,3,21,0.26344,-0.41431,0.49097
1991,3,22,0.36017,-0.54467,0.65299
1991,3,23,0.47671,-0.66277,0.8164
1991,3,24,0.60443,-0.75788,0.9694
1991,3,25,0.73327,-0.82138,1.10107
1991,3,26,0.85264,-0.84718,1.20196
1991,3,27,0.95238,-0.832,1.26461
1991,3,28,1.02367,-0.77545,1.28422
1991,3,29,1.05992,-0.67979,1.25919
1991,3,30,1.05735,-0.54959,1.19165
1991,3,31,1.01543,-0.3912,1.08818
1991,4,1,0.93702,-0.21212,0.96073
1991,4,2,0.8282,-0.02042,0.82846
1991,4,3,0.69779,0.1759,0.71962
