Year,Month,Day,RMM1,RMM2,Phase,Amplitude
1975,12,10,1.25128,-0.30244,4,1.28732
1975,12,11,0.96862,0.02457,5,0.96893
1975,12,12,0.55429,0.20010,5,0.58930
1975,12,13,0.45886,0.46797,6,0.65540
1975,12,14,0.38752,0.72910,6,0.82569
1975,12,15,0.32202,0.99646,6,1.04720
1975,12,16,0.25795,0.97674,6,1.01022
1975,12,17,-0.12395,0.95420,7,0.96222
1975,12,18,-0.64384,0.87937,7,1.08987
1975,12,19,-0.81338,0.77129,8,1.12093
1975,12,20,-0.68840,0.58345,8,0.90239
1975,12,21,-0.57712,0.22537,8,0.61957
1975,12,22,-0.38912,0.13490,8,0.41184
1975,12,23,-0.32412,0.23533,8,0.40054
1975,12,24,-0.50397,0.07304,8,0.50924
1975,12,25,-0.96832,0.11150,8,0.97472
1975,12,26,-1.34432,0.06372,8,1.34583
1975,12,27,-1.24191,0.00718,8,1.24193
1975,12,28,-1.04504,0.09958,8,1.04978
1975,12,29,-0.83956,0.32375,8,0.89982
1975,12,30,-1.01301,0.26165,8,1.04625
1975,12,31,-1.36142,0.55208,8,1.46910
1976,1,1,-1.50197,0.60049,8,1.61756
1976,1,2,-1.31017,0.54512,8,1.41905
1976,1,3,-1.14555,0.26191,8,1.17511
1976,1,4,-1.19197,0.04621,8,1.19286
1976,1,5,-1.00266,0.01744,8,1.00281
1976,1,6,-0.56698,-0.21848,1,0.60762
1976,1,7,-0.31262,-0.32086,2,0.44798
1976,1,8,-0.35884,-0.11146,1,0.37575
1976,1,9,0.11967,0.24328,6,0.27112
1976,1,10,0.35954,0.49430,6,0.61123
1976,1,11,0.66220,0.74583,6,0.99738
1976,1,12,0.87270,0.77631,5,1.16802
1976,1,13,0.80949,0.92122,6,1.22634
1976,1,14,0.69166,1.04373,6,1.25210
1976,1,15,0.71304,1.37247,6,1.54664
1976,1,16,0.94625,1.71022,6,1.95454
1976,1,17,0.98160,2.20280,6,2.41161
1976,1,18,0.89776,2.39247,6,2.55536
1976,1,19,0.59746,2.37192,6,2.44601
1976,1,20,0.33947,2.45037,6,2.47378
1976,1,21,0.21534,2.54552,6,2.55461
1976,1,22,0.00413,2.66313,6,2.66313
1976,1,23,-0.20492,2.54428,7,2.55252
1976,1,24,-0.25647,2.75498,7,2.76689
1976,1,25,-0.76940,2.78866,7,2.89285
1976,1,26,-1.53170,2.47825,7,2.91339
1976,1,27,-2.08268,2.04920,8,2.92178
1976,1,28,-2.43156,1.47301,8,2.84292
1976,1,29,-2.65484,1.06143,8,2.85916
1976,1,30,-2.69421,0.63798,8,2.76871
1976,1,31,-2.32692,0.48311,8,2.37655
1976,2,1,-1.85044,0.56019,8,1.93338
1976,2,2,-1.35568,0.67370,8,1.51385
1976,2,3,-0.81154,0.73489,8,1.09483
1976,2,4,-0.45578,0.97376,7,1.07515
1976,2,5,-0.29290,1.05205,7,1.09206
1976,2,6,-0.57525,1.18407,7,1.31641
1976,2,7,-0.91933,1.05844,7,1.40195
1976,2,8,-1.27207,1.20174,8,1.74996
1976,2,9,-1.57595,1.02041,8,1.87746
1976,2,10,-1.47036,0.90104,8,1.72448
1976,2,11,-1.46975,0.74890,8,1.64955
1976,2,12,-1.67404,0.89337,8,1.89750
1976,2,13,-1.43272,0.94114,8,1.71418
1976,2,14,-1.00344,0.77773,8,1.26954
1976,2,15,-0.67277,0.33959,8,0.75362
1976,2,16,-0.32110,-0.22824,1,0.39395
1976,2,17,-0.07765,-0.22335,2,0.23646
1976,2,18,-0.09648,-0.15312,2,0.18099
1976,2,19,-0.25332,-0.22986,1,0.34207
1976,2,20,-0.23301,-0.17135,1,0.28924
1976,2,21,0.17612,-0.14611,4,0.22884
1976,2,22,0.47159,-0.07711,4,0.47786
1976,2,23,0.93326,0.00849,5,0.93330
1976,2,24,1.21048,0.20042,5,1.22696
1976,2,25,1.33717,0.19775,5,1.35171
1976,2,26,1.02364,0.16413,5,1.03671
1976,2,27,0.69427,0.49173,5,0.85077
1976,2,28,0.50727,0.62638,6,0.80602
1976,2,29,0.51737,0.74259,6,0.90505
1976,3,1,0.18865,0.55593,6,0.58707
1976,3,2,-0.00148,0.23501,7,0.23502
1976,3,3,0.06879,0.01177,5,0.06979
1976,3,4,0.08439,-0.18612,3,0.20436
1976,3,5,0.02025,-0.18452,3,0.18563
1976,3,6,0.23041,-0.07794,4,0.24323
1976,3,7,0.66507,-0.09483,4,0.67179
1976,3,8,0.93596,0.03271,5,0.93653
1976,3,9,0.90339,0.25031,5,0.93743
1976,3,10,0.69187,0.80892,6,1.06444
1976,3,11,0.97778,0.87009,5,1.30886
1976,3,12,1.05596,0.82096,5,1.33755
1976,3,13,0.94275,0.94718,6,1.33638
1976,3,14,0.68904,1.00688,6,1.22007
1976,3,15,0.38765,1.00461,6,1.07681
1976,3,16,0.26544,0.96611,6,1.00192
1976,3,17,0.28891,1.00833,6,1.04890
1976,3,18,0.47771,1.02697,6,1.13265
1976,3,19,0.54374,0.67511,6,0.86685
1976,3,20,0.61226,0.47093,5,0.77242
1976,3,21,0.44323,0.39571,5,0.59417
1976,3,22,0.47128,0.38973,5,0.61155
1976,3,23,0.57034,0.42050,5,0.70859
1976,3,24,0.56416,0.16454,5,0.58766
1976,3,25,0.37017,0.35882,5,0.51554
1976,3,26,0.13381,0.45738,6,0.47655
1976,3,27,0.21437,0.52765,6,0.56953
1976,3,28,0.32297,0.26442,5,0.41740
1976,3,29,0.21597,0.04050,5,0.21973
1976,3,30,0.40817,-0.13815,4,0.43092
1976,3,31,0.46272,-0.34427,4,0.57674
1976,4,1,0.52287,-0.42711,4,0.67514
1976,4,2,0.71531,-0.30407,4,0.77726
1976,4,3,0.80318,-0.05733,4,0.80523
1976,4,4,0.56299,-0.05903,4,0.56608
1976,4,5,0.42391,-0.05837,4,0.42791
1976,4,6,0.60025,0.06778,5,0.60407
1976,4,7,0.36913,0.18354,5,0.41224
1976,4,8,0.24184,0.19705,5,0.31196
1976,4,9,0.05787,0.14896,6,0.15980
1976,4,10,0.11003,0.37292,6,0.38881
1976,4,11,0.44591,0.36577,5,0.57673
1976,4,12,0.63460,0.33033,5,0.71543
1976,4,13,0.70704,0.44926,5,0.83769
1976,4,14,0.92106,0.62336,5,1.11218
1976,4,15,0.81248,0.82355,6,1.15687
1976,4,16,0.38867,0.86351,6,0.94695
1976,4,17,0.07125,0.95021,6,0.95288
1976,4,18,-0.11701,0.70549,7,0.71513
1976,4,19,-0.34916,0.52182,7,0.62787
1976,4,20,-0.54376,0.30501,8,0.62346
1976,4,21,-0.59216,0.08892,8,0.59880
1976,4,22,-0.43173,-0.34586,1,0.55318
1976,4,23,-0.20318,-0.69151,2,0.72074
1976,4,24,-0.17760,-0.89353,2,0.91101
1976,4,25,-0.17354,-0.82014,2,0.83830
1976,4,26,-0.19729,-0.54262,2,0.57738
1976,4,27,-0.08956,-0.51843,2,0.52611
1976,4,28,0.00330,-0.68622,3,0.68623
1976,4,29,-0.12166,-0.80498,2,0.81412
1976,4,30,-0.13919,-1.19730,2,1.20537
1976,5,1,-0.02098,-1.59171,2,1.59185
1976,5,2,0.60479,-1.72541,3,1.82834
1976,5,3,1.15484,-1.70101,3,2.05599
1976,5,4,1.52153,-1.49846,4,2.13552
1976,5,5,1.57268,-1.17957,4,1.96588
1976,5,6,1.68468,-0.45520,4,1.74509
1976,5,7,1.69298,0.42860,5,1.74639
1976,5,8,1.49694,0.89487,5,1.74403
1976,5,9,1.26781,1.21202,5,1.75395
1976,5,10,0.99610,1.59067,6,1.87682
1976,5,11,0.54773,1.80832,6,1.88946
1976,5,12,-0.03017,1.77606,7,1.77632
1976,5,13,-0.38152,1.77471,7,1.81525
1976,5,14,-0.74518,1.78439,7,1.93374
1976,5,15,-1.06318,1.75324,7,2.05041
1976,5,16,-1.07875,1.42292,7,1.78561
1976,5,17,-0.79849,1.04008,7,1.31124
1976,5,18,-0.52469,0.67708,7,0.85658
1976,5,19,-0.33077,0.43675,7,0.54787
1976,5,20,0.03643,0.30290,6,0.30508
1976,5,21,0.24203,0.26196,6,0.35666
1976,5,22,0.39275,0.30319,5,0.49616
1976,5,23,0.47363,0.28285,5,0.55166
1976,5,24,0.44722,0.11995,5,0.46303
1976,5,25,0.32965,-0.22124,4,0.39701
1976,5,26,0.02032,-0.55957,3,0.55994
1976,5,27,-0.25761,-0.89655,2,0.93283
1976,5,28,-0.13498,-1.01237,2,1.02133
1976,5,29,-0.28056,-0.98150,2,1.02081
1976,5,30,-0.58232,-0.61827,2,0.84933
1976,5,31,-0.66229,-0.27739,1,0.71803
1976,6,1,-0.54544,-0.24031,1,0.59603
1976,6,2,-0.90089,-0.33864,1,0.96243
1976,6,3,-0.95605,-0.59861,1,1.12800
1976,6,4,-1.24505,-0.55829,1,1.36449
1976,6,5,-1.08207,-0.61468,1,1.24447
1976,6,6,-1.03617,-0.80925,1,1.31473
1976,6,7,-0.90312,-0.72122,1,1.15576
1976,6,8,-0.80824,-0.73480,1,1.09233
1976,6,9,-0.70746,-0.85118,2,1.10680
1976,6,10,-0.64055,-1.05129,2,1.23106
1976,6,11,-0.69081,-0.94817,2,1.17313
1976,6,12,-0.77529,-0.79616,2,1.11128
1976,6,13,-0.63418,-0.72759,2,0.96518
1976,6,14,-0.57368,-0.74683,2,0.94173
1976,6,15,-0.68604,-0.58387,1,0.90086
1976,6,16,-0.62162,-0.38301,1,0.73014
1976,6,17,-0.32963,-0.05820,1,0.33472
1976,6,18,-0.00499,0.05016,7,0.05041
1976,6,19,0.09176,0.14634,6,0.17273
1976,6,20,0.10755,-0.18232,3,0.21168
1976,6,21,-0.00555,-0.25613,2,0.25619
1976,6,22,0.34388,-0.13601,4,0.36980
1976,6,23,0.48755,0.02186,5,0.48804
1976,6,24,0.48081,-0.20738,4,0.52363
1976,6,25,0.20632,-0.34156,3,0.39904
1976,6,26,-0.14024,-0.65256,2,0.66746
1976,6,27,-0.29467,-0.68049,2,0.74155
1976,6,28,-0.00659,-0.51414,2,0.51418
1976,6,29,-0.07596,-0.26793,2,0.27849
1976,6,30,-0.01595,-0.18567,2,0.18635
1976,7,1,0.13540,-0.46031,3,0.47981
1976,7,2,0.27270,-0.62736,3,0.68406
1976,7,3,0.14773,-1.02428,3,1.03488
1976,7,4,0.05297,-1.09022,3,1.09151
1976,7,5,-0.25609,-0.82484,2,0.86368
1976,7,6,-0.28742,-0.70669,2,0.76290
1976,7,7,-0.31699,-0.54235,2,0.62820
1976,7,8,-0.48393,-0.35277,1,0.59886
1976,7,9,-0.59909,-0.26716,1,0.65596
1976,7,10,-0.47302,-0.22340,1,0.52312
1976,7,11,-0.43876,-0.16830,1,0.46993
1976,7,12,-0.25557,-0.12505,1,0.28452
1976,7,13,0.15357,-0.11629,4,0.19264
1976,7,14,0.27712,-0.20356,4,0.34385
1976,7,15,0.37519,-0.08818,4,0.38541
1976,7,16,0.25387,-0.01401,4,0.25425
1976,7,17,0.30068,-0.12699,4,0.32639
1976,7,18,0.52119,0.15833,5,0.54471
1976,7,19,0.44875,0.11722,5,0.46381
1976,7,20,0.42531,-0.00328,4,0.42532
1976,7,21,0.43363,-0.28502,4,0.51891
1976,7,22,0.41813,-0.23727,4,0.48076
1976,7,23,0.61118,-0.18713,4,0.63919
1976,7,24,0.66483,-0.24472,4,0.70844
1976,7,25,0.62671,-0.26652,4,0.68103
1976,7,26,0.33414,-0.01714,4,0.33458
1976,7,27,0.24179,-0.02197,4,0.24278
1976,7,28,-0.02528,-0.19816,2,0.19976
1976,7,29,-0.07092,-0.44356,2,0.44920
1976,7,30,0.20771,-0.60887,3,0.64333
1976,7,31,0.17378,-0.54935,3,0.57618
1976,8,1,0.32430,-0.10961,4,0.34232
1976,8,2,0.46423,0.00752,5,0.46430
1976,8,3,0.57342,0.06028,5,0.57658
1976,8,4,0.85069,0.42460,5,0.95077
1976,8,5,1.02582,0.82081,5,1.31379
1976,8,6,0.94093,1.26628,6,1.57760
1976,8,7,0.66356,1.37825,6,1.52967
1976,8,8,0.06930,1.24298,6,1.24491
1976,8,9,-0.47029,0.93017,7,1.04230
1976,8,10,-0.71250,0.44791,8,0.84159
1976,8,11,-0.83465,-0.27503,1,0.87880
1976,8,12,-0.89098,-0.62349,1,1.08747
1976,8,13,-0.97132,-0.90030,1,1.32439
1976,8,14,-1.00002,-1.08823,2,1.47793
1976,8,15,-0.84635,-1.02975,2,1.33292
1976,8,16,-0.89045,-1.03394,2,1.36453
1976,8,17,-0.67655,-1.16716,2,1.34907
1976,8,18,-0.19944,-1.12776,2,1.14526
1976,8,19,0.03695,-1.07228,3,1.07292
1976,8,20,0.22137,-1.02952,3,1.05305
1976,8,21,0.41141,-0.94854,3,1.03392
1976,8,22,0.25666,-1.05755,3,1.08825
1976,8,23,0.34692,-1.33957,3,1.38376
1976,8,24,0.74399,-1.64954,3,1.80956
1976,8,25,1.02348,-1.78303,3,2.05590
1976,8,26,1.00619,-1.90944,3,2.15833
1976,8,27,1.14085,-1.53306,3,1.91098
1976,8,28,1.36524,-0.88704,4,1.62810
1976,8,29,1.64342,-0.39532,4,1.69030
1976,8,30,1.76192,0.13802,5,1.76731
1976,8,31,1.75861,0.26410,5,1.77833
1976,9,1,1.96085,0.35144,5,1.99210
1976,9,2,1.72133,0.46811,5,1.78384
1976,9,3,1.42654,0.48151,5,1.50562
1976,9,4,1.33668,0.54774,5,1.44455
1976,9,5,1.16501,0.81647,5,1.42263
1976,9,6,0.68777,1.42788,6,1.58489
1976,9,7,0.78000,1.53546,6,1.72222
1976,9,8,0.92389,1.65912,6,1.89901
1976,9,9,0.63362,1.60505,6,1.72559
1976,9,10,0.54137,1.99712,6,2.06920
1976,9,11,0.77871,2.26149,6,2.39180
1976,9,12,0.67731,2.32133,6,2.41812
1976,9,13,0.52843,2.24825,6,2.30952
1976,9,14,0.29480,1.97883,6,2.00067
1976,9,15,0.05070,1.94224,6,1.94290
1976,9,16,-0.37989,2.10717,7,2.14114
1976,9,17,-0.34266,2.03624,7,2.06487
1976,9,18,-0.53695,1.93351,7,2.00669
1976,9,19,-0.86517,1.62376,7,1.83986
1976,9,20,-1.09599,1.40624,7,1.78289
1976,9,21,-1.20224,1.21547,7,1.70960
1976,9,22,-1.21214,0.89819,8,1.50865
1976,9,23,-1.15314,0.60714,8,1.30321
1976,9,24,-1.25316,0.19872,8,1.26882
1976,9,25,-1.38703,-0.18823,1,1.39975
1976,9,26,-1.33300,-0.54889,1,1.44159
1976,9,27,-1.22860,-0.35842,1,1.27982
1976,9,28,-1.11878,-0.28416,1,1.15430
1976,9,29,-1.28104,-0.29758,1,1.31515
1976,9,30,-1.48094,-0.27699,1,1.50662
1976,10,1,-1.51101,-0.52601,1,1.59995
1976,10,2,-1.49649,-0.80274,1,1.69820
1976,10,3,-1.41027,-0.99359,1,1.72513
1976,10,4,-1.42175,-1.32134,1,1.94096
1976,10,5,-1.43715,-1.41955,1,2.02003
1976,10,6,-1.27261,-1.56617,2,2.01803
1976,10,7,-0.86005,-1.58243,2,1.80104
1976,10,8,-0.47308,-1.53579,2,1.60700
1976,10,9,-0.08930,-1.29115,2,1.29424
1976,10,10,0.11266,-1.03566,3,1.04177
1976,10,11,0.30427,-0.83086,3,0.88482
1976,10,12,0.60212,-0.81770,3,1.01547
1976,10,13,0.89507,-0.76044,4,1.17449
1976,10,14,1.24079,-0.53301,4,1.35043
1976,10,15,1.39835,-0.36305,4,1.44471
1976,10,16,1.51540,-0.38837,4,1.56437
1976,10,17,1.72547,-0.42689,4,1.77749
1976,10,18,1.73834,-0.13905,4,1.74390
1976,10,19,1.74865,0.10789,5,1.75197
1976,10,20,1.89521,0.32196,5,1.92236
1976,10,21,1.90450,0.24697,5,1.92045
1976,10,22,1.68678,0.42853,5,1.74036
1976,10,23,1.35017,0.23802,5,1.37099
1976,10,24,0.97800,0.24008,5,1.00704
1976,10,25,0.73413,0.21834,5,0.76591
1976,10,26,0.42193,0.27592,5,0.50414
1976,10,27,0.04284,0.42318,6,0.42534
1976,10,28,-0.15802,0.45019,7,0.47712
1976,10,29,-0.15727,0.54519,7,0.56742
1976,10,30,-0.15694,0.67841,7,0.69633
1976,10,31,-0.24330,0.48337,7,0.54115
1976,11,1,-0.08612,0.40540,7,0.41445
1976,11,2,-0.03002,0.35673,7,0.35799
1976,11,3,0.19166,0.36680,6,0.41386
1976,11,4,0.43713,0.15736,5,0.46459
1976,11,5,0.33126,0.11040,5,0.34917
1976,11,6,0.30479,0.10186,5,0.32136
1976,11,7,0.00261,-0.06758,3,0.06763
1976,11,8,0.00153,-0.08233,3,0.08234
1976,11,9,-0.09908,-0.04746,1,0.10986
1976,11,10,-0.33566,-0.48859,2,0.59277
1976,11,11,-0.64062,-1.03244,2,1.21504
1976,11,12,-0.62414,-1.19615,2,1.34920
1976,11,13,-0.68906,-1.29116,2,1.46352
1976,11,14,-0.46907,-1.50062,2,1.57222
1976,11,15,-0.16292,-1.92593,2,1.93281
1976,11,16,0.08200,-2.00807,3,2.00974
1976,11,17,0.43288,-1.95394,3,2.00131
1976,11,18,0.82082,-2.04991,3,2.20814
1976,11,19,1.22150,-1.95567,3,2.30579
1976,11,20,1.56066,-1.96998,3,2.51326
1976,11,21,1.85918,-1.59796,4,2.45154
1976,11,22,2.06344,-1.37589,4,2.48010
1976,11,23,2.21677,-0.96271,4,2.41679
1976,11,24,2.13259,-0.40181,4,2.17012
1976,11,25,2.04029,-0.01607,4,2.04035
1976,11,26,1.70758,0.19341,5,1.71850
1976,11,27,1.48931,0.17355,5,1.49939
1976,11,28,1.40067,-0.01720,4,1.40077
1976,11,29,1.36106,0.08163,5,1.36350
1976,11,30,1.28129,0.33211,5,1.32363
1976,12,1,1.17023,0.28260,5,1.20387
1976,12,2,1.18929,0.64660,5,1.35370
1976,12,3,1.32652,1.02078,5,1.67381
1976,12,4,1.46346,1.37928,5,2.01100
1976,12,5,1.41397,1.58652,6,2.12517
1976,12,6,1.08071,1.69559,6,2.01071
1976,12,7,0.68646,1.71929,6,1.85126
1976,12,8,0.38604,1.58570,6,1.63202
1976,12,9,0.44636,1.27615,6,1.35197
1976,12,10,0.36585,1.12363,6,1.18169
1976,12,11,0.08695,1.14259,6,1.14590
1976,12,12,-0.28267,1.31934,7,1.34928
1976,12,13,-1.01099,1.61327,7,1.90388
1976,12,14,-1.64535,1.45614,8,2.19716
1976,12,15,-2.13869,0.97469,8,2.35032
1976,12,16,-2.57891,0.80287,8,2.70100
1976,12,17,-2.26295,0.37997,8,2.29462
1976,12,18,-1.58967,-0.09173,1,1.59232
1976,12,19,-1.25642,-0.41052,1,1.32179
1976,12,20,-0.84546,-0.33953,1,0.91109
1976,12,21,-0.68683,-0.27037,1,0.73813
1976,12,22,-0.53161,-0.22249,1,0.57629
1976,12,23,-0.61292,-0.30711,1,0.68555
1976,12,24,-0.59934,-0.23745,1,0.64467
1976,12,25,-0.66815,-0.45586,1,0.80884
1976,12,26,-0.80217,-0.83742,2,1.15964
1976,12,27,-0.64922,-1.06817,2,1.24999
1976,12,28,-0.48111,-1.38523,2,1.46640
1976,12,29,-0.24743,-1.32564,2,1.34853
1976,12,30,-0.23622,-1.35719,2,1.37759
1976,12,31,0.07754,-1.47484,3,1.47688
1977,1,1,0.37854,-1.21118,3,1.26896
1977,1,2,0.67375,-0.80206,3,1.04749
1977,1,3,0.78532,-0.52828,4,0.94647
1977,1,4,0.71974,-0.26057,4,0.76546
1977,1,5,0.46514,0.01971,5,0.46556
1977,1,6,0.14043,0.36821,6,0.39408
1977,1,7,0.03194,0.56277,6,0.56368
1977,1,8,0.07819,0.77801,6,0.78193
1977,1,9,0.02202,0.88374,6,0.88401
1977,1,10,-0.10151,0.75768,7,0.76445
1977,1,11,0.20068,0.87667,6,0.89934
1977,1,12,0.32258,0.89441,6,0.95080
1977,1,13,0.11382,1.12646,6,1.13219
1977,1,14,-0.08304,1.44871,7,1.45109
1977,1,15,-0.21258,1.44836,7,1.46388
1977,1,16,-0.51886,1.12675,7,1.24048
1977,1,17,-0.63299,0.74819,7,0.98004
1977,1,18,-0.93418,0.49786,8,1.05856
1977,1,19,-0.92059,0.15127,8,0.93293
1977,1,20,-0.64234,-0.04507,1,0.64392
1977,1,21,-0.21411,-0.16882,1,0.27266
1977,1,22,-0.07365,-0.18534,2,0.19944
1977,1,23,-0.27673,-0.14066,1,0.31043
1977,1,24,-0.38941,-0.15419,1,0.41882
1977,1,25,-0.26971,-0.42994,2,0.50754
1977,1,26,-0.04270,-0.67442,2,0.67577
1977,1,27,-0.14000,-0.79860,2,0.81078
1977,1,28,-0.22042,-0.72680,2,0.75949
1977,1,29,-0.36205,-0.98754,2,1.05182
1977,1,30,-0.42125,-1.02383,2,1.10710
1977,1,31,-0.48582,-1.19736,2,1.29216
1977,2,1,-0.48205,-1.34764,2,1.43126
1977,2,2,-0.34653,-1.45951,2,1.50009
1977,2,3,-0.21702,-1.55759,2,1.57263
1977,2,4,-0.19280,-1.30118,2,1.31539
1977,2,5,0.07554,-1.40504,3,1.40707
1977,2,6,0.41850,-1.33622,3,1.40022
1977,2,7,0.77121,-1.52081,3,1.70518
1977,2,8,0.80106,-1.53432,3,1.73085
1977,2,9,0.86860,-1.40552,3,1.65226
1977,2,10,1.00345,-1.27193,3,1.62010
1977,2,11,1.09344,-0.88015,4,1.40367
1977,2,12,1.18220,-0.64535,4,1.34687
1977,2,13,1.01470,-0.16087,4,1.02738
1977,2,14,0.71157,0.07497,5,0.71551
1977,2,15,0.73278,0.14277,5,0.74656
1977,2,16,0.50016,0.04200,5,0.50192
1977,2,17,0.27536,-0.10249,4,0.29381
1977,2,18,0.01230,-0.24085,3,0.24116
1977,2,19,-0.04352,-0.20988,2,0.21434
1977,2,20,0.21184,-0.41143,3,0.46276
1977,2,21,0.18043,-0.71374,3,0.73619
1977,2,22,0.23562,-0.79825,3,0.83230
1977,2,23,0.13755,-0.88370,3,0.89434
1977,2,24,0.09028,-0.96648,3,0.97069
1977,2,25,0.32911,-0.88611,3,0.94526
1977,2,26,0.64981,-0.57375,4,0.86686
1977,2,27,0.74194,-0.12615,4,0.75259
1977,2,28,0.81054,0.15093,5,0.82447
1977,3,1,1.01300,0.43600,5,1.10284
1977,3,2,1.09262,0.65829,5,1.27561
1977,3,3,1.08305,0.66750,5,1.27222
1977,3,4,1.23408,0.49481,5,1.32958
1977,3,5,1.03212,0.54214,5,1.16584
1977,3,6,1.11296,0.65665,5,1.29223
1977,3,7,1.04006,1.11906,6,1.52775
1977,3,8,0.80797,1.21467,6,1.45885
1977,3,9,0.59992,1.57695,6,1.68722
1977,3,10,0.18283,1.88721,6,1.89604
1977,3,11,-0.23485,1.97325,7,1.98718
1977,3,12,-0.73550,1.94844,7,2.08264
1977,3,13,-1.09596,2.09251,7,2.36215
1977,3,14,-1.20746,2.02633,7,2.35880
1977,3,15,-0.93580,1.99825,7,2.20652
1977,3,16,-0.56783,1.61722,7,1.71402
1977,3,17,-0.26038,1.52887,7,1.55088
1977,3,18,-0.28493,1.30297,7,1.33376
1977,3,19,-0.46517,1.25259,7,1.33617
1977,3,20,-0.86748,1.23310,7,1.50766
1977,3,21,-1.22111,1.04891,8,1.60976
1977,3,22,-1.37700,0.80719,8,1.59615
1977,3,23,-1.66496,0.48100,8,1.73305
1977,3,24,-1.75367,0.41005,8,1.80098
1977,3,25,-1.84413,0.34894,8,1.87685
1977,3,26,-1.83190,0.18074,8,1.84079
1977,3,27,-1.74083,0.05265,8,1.74163
1977,3,28,-1.66982,-0.17682,1,1.67915
1977,3,29,-1.64820,-0.40464,1,1.69714
1977,3,30,-1.77017,-0.73991,1,1.91859
1977,3,31,-1.78551,-0.79465,1,1.95436
1977,4,1,-1.34484,-1.12944,1,1.75619
1977,4,2,-1.12378,-1.63654,2,1.98523
1977,4,3,-0.88756,-1.94099,2,2.13429
1977,4,4,-0.78947,-2.15998,2,2.29974
1977,4,5,-0.45633,-2.14611,2,2.19409
1977,4,6,0.13237,-1.99193,3,1.99633
1977,4,7,0.68338,-2.18197,3,2.28648
1977,4,8,1.11153,-2.07946,3,2.35789
1977,4,9,1.31088,-1.70582,3,2.15133
1977,4,10,1.69121,-1.25144,4,2.10387
1977,4,11,2.11960,-0.84013,4,2.28003
1977,4,12,2.34862,-0.29957,4,2.36765
1977,4,13,2.31795,0.38804,5,2.35021
1977,4,14,2.00871,0.88068,5,2.19329
1977,4,15,1.52527,1.36758,5,2.04859
1977,4,16,1.14858,1.58283,6,1.95565
1977,4,17,0.57711,2.01153,6,2.09268
1977,4,18,-0.12137,2.15884,7,2.16225
1977,4,19,-0.94648,2.27801,7,2.46681
1977,4,20,-1.65260,2.18516,7,2.73971
1977,4,21,-1.86003,1.88065,7,2.64510
1977,4,22,-2.03705,1.40534,8,2.47479
1977,4,23,-2.06432,0.70044,8,2.17991
1977,4,24,-1.96075,0.06093,8,1.96170
1977,4,25,-1.67983,-0.23290,1,1.69590
1977,4,26,-1.62333,-0.57009,1,1.72052
1977,4,27,-1.31888,-0.50218,1,1.41125
1977,4,28,-0.82795,-0.42486,1,0.93059
1977,4,29,-0.49369,-0.57939,2,0.76120
1977,4,30,-0.45997,-0.35616,1,0.58175
1977,5,1,-0.59845,-0.54403,1,0.80877
1977,5,2,-0.62825,-0.83740,2,1.04687
1977,5,3,-0.58880,-1.27383,2,1.40333
1977,5,4,-0.56312,-1.58005,2,1.67740
1977,5,5,-0.45066,-1.60571,2,1.66775
1977,5,6,-0.06016,-1.50673,2,1.50793
1977,5,7,0.36495,-1.28494,3,1.33576
1977,5,8,0.65248,-1.07472,3,1.25727
1977,5,9,0.73779,-0.73427,4,1.04090
1977,5,10,0.49032,-0.34013,4,0.59675
1977,5,11,0.67112,-0.20896,4,0.70290
1977,5,12,0.94403,-0.14246,4,0.95472
1977,5,13,0.94910,-0.00835,4,0.94913
1977,5,14,0.89310,0.32025,5,0.94878
1977,5,15,0.96973,0.76736,5,1.23661
1977,5,16,0.90945,1.37261,6,1.64656
1977,5,17,0.58920,1.75364,6,1.84997
1977,5,18,-0.04290,1.82024,7,1.82074
1977,5,19,-0.37356,1.66196,7,1.70342
1977,5,20,-0.74911,1.33550,7,1.53125
1977,5,21,-1.15058,0.99125,8,1.51869
1977,5,22,-1.61484,0.98387,8,1.89096
1977,5,23,-1.65933,0.97840,8,1.92630
1977,5,24,-1.40466,0.73371,8,1.58474
1977,5,25,-1.08366,0.44351,8,1.17091
1977,5,26,-0.92285,0.20872,8,0.94616
1977,5,27,-0.89339,0.50533,8,1.02640
1977,5,28,-0.93562,0.77211,8,1.21307
1977,5,29,-0.78938,0.87514,7,1.17855
1977,5,30,-0.97509,0.91215,8,1.33522
1977,5,31,-1.28093,0.68499,8,1.45258
1977,6,1,-1.50522,0.33438,8,1.54191
1977,6,2,-1.47333,0.13006,8,1.47906
1977,6,3,-1.60752,0.12806,8,1.61262
1977,6,4,-1.60959,0.09730,8,1.61253
1977,6,5,-1.69807,-0.05064,1,1.69882
1977,6,6,-1.50857,-0.14300,1,1.51533
1977,6,7,-1.32028,-0.34732,1,1.36520
1977,6,8,-1.05013,-0.49457,1,1.16076
1977,6,9,-0.89988,-0.80055,1,1.20444
1977,6,10,-0.99878,-1.22131,2,1.57771
1977,6,11,-0.97397,-1.61945,2,1.88977
1977,6,12,-0.68600,-1.64095,2,1.77857
1977,6,13,-0.43107,-1.44778,2,1.51059
1977,6,14,-0.10701,-1.40572,2,1.40979
1977,6,15,0.56315,-1.08131,3,1.21917
1977,6,16,0.86197,-0.99292,3,1.31487
1977,6,17,0.84188,-0.67103,4,1.07659
1977,6,18,1.05243,-0.46457,4,1.15040
1977,6,19,1.07513,-0.48640,4,1.18004
1977,6,20,1.02359,-0.38897,4,1.09501
