Year,Month,Day,OMI1,OMI2,Amplitude
1988,2,29,0.87605,-2.66991,2.80996
1988,3,1,0.95144,-2.55529,2.72667
1988,3,2,0.95935,-2.43116,2.6136
1988,3,3,0.91971,-2.29482,2.47226
1988,3,4,0.84742,-2.14555,2.30684
1988,3,5,0.75812,-1.98324,2.1232
1988,3,6,0.66792,-1.80888,1.92825
1988,3,7,0.59265,-1.62468,1.7294
1988,3,8,0.54704,-1.43371,1.53453
1988,3,9,0.54377,-1.23916,1.35322
1988,3,10,0.59256,-1.04278,1.19938
1988,3,11,0.69924,-0.84235,1.09475
1988,3,12,0.8642,-0.62722,1.06782
1988,3,13,1.07799,-0.37142,1.14018
1988,3,14,1.30945,-0.02996,1.30979
1988,3,15,1.49354,0.43001,1.55421
1988,3,16,1.57932,0.95517,1.8457
1988,3,17,1.60064,1.44884,2.15898
1988,3,18,1.60968,1.87619,2.47208
1988,3,19,1.62137,2.24059,2.7657
1988,3,20,1.62845,2.54695,3.02304
1988,3,21,1.61755,2.796,3.23018
1988,3,22,1.57527,2.98654,3.37652
1988,3,23,1.49028,3.11757,3.45545
1988,3,24,1.35426,3.18905,3.46469
1988,3,25,1.16247,3.20219,3.40667
1988,3,26,0.91396,3.15906,3.28861
1988,3,27,0.61169,3.06216,3.12266
1988,3,28,0.26244,2.91379,2.92559
1988,3,29,-0.1235,2.71558,2.71839
1988,3,30,-0.53263,2.46808,2.5249
1988,3,31,-0.94857,2.1706,2.36882
1988,4,1,-1.3536,1.82047,2.26855
1988,4,2,-1.7243,1.4162,2.23133
1988,4,3,-2.03602,0.95865,2.25042
1988,4,4,-2.26288,0.4555,2.30827
1988,4,5,-2.38231,-0.07386,2.38345
1988,4,6,-2.38292,-0.59703,2.45658
1988,4,7,-2.27147,-1.07538,2.51317
1988,4,8,-2.07168,-1.47671,2.54412
1988,4,9,-1.81492,-1.78401,2.54492
1988,4,10,-1.53032,-1.99527,2.51456
1988,4,11,-1.24028,-2.11807,2.45449
1988,4,12,-0.96036,-2.16424,2.36774
1988,4,13,-0.70084,-2.14671,2.25822
1988,4,14,-0.46821,-2.07818,2.13027
1988,4,15,-0.26622,-1.97052,1.98842
1988,4,16,-0.09632,-1.83462,1.83715
1988,4,17,0.04191,-1.68034,1.68087
1988,4,18,0.15059,-1.51637,1.52383
1988,4,19,0.23322,-1.35007,1.37007
1988,4,20,0.2943,-1.18737,1.2233
1988,4,21,0.33895,-1.03265,1.08686
1988,4,22,0.37246,-0.88874,0.96363
1988,4,23,0.39987,-0.75697,0.85609
1988,4,24,0.42562,-0.63735,0.7664
1988,4,25,0.45334,-0.52882,0.69654
1988,4,26,0.48565,-0.4295,0.64833
1988,4,27,0.52418,-0.33705,0.62319
1988,4,28,0.56959,-0.24894,0.62162
1988,4,29,0.62175,-0.16287,0.64273
1988,4,30,0.67932,-0.07351,0.68328
1988,5,1,0.74174,0.01602,0.74192
1988,5,2,0.80716,0.10742,0.81428
1988,5,3,0.8742,0.19982,0.89675
1988,5,4,0.94164,0.29165,0.98577
1988,5,5,1.00815,0.38105,1.07776
1988,5,6,1.07208,0.46619,1.16905
1988,5,7,1.1311,0.54555,1.25579
1988,5,8,1.18209,0.61805,1.33391
1988,5,9,1.22109,0.68315,1.3992
1988,5,10,1.24348,0.74078,1.44741
1988,5,11,1.24421,0.79119,1.47446
1988,5,12,1.21823,0.83455,1.47667
1988,5,13,1.16106,0.87045,1.45111
1988,5,14,1.06944,0.89728,1.396
1988,5,15,0.9421,0.9119,1.31116
1988,5,16,0.78036,0.91002,1.19879
1988,5,17,0.58819,0.88731,1.06456
1988,5,18,0.37166,0.84119,0.91964
1988,5,19,0.13792,0.77204,0.78426
1988,5,20,-0.1056,0.68329,0.6914
1988,5,21,-0.35139,0.58053,0.67859
1988,5,22,-0.5916,0.47021,0.75571
1988,5,23,-0.81781,0.35844,0.89291
1988,5,24,-1.02101,0.25021,1.05123
1988,5,25,-1.19202,0.14909,1.20131
1988,5,26,-1.32214,0.05715,1.32337
1988,5,27,-1.40397,-0.02467,1.40418
1988,5,28,-1.43229,-0.09607,1.43551
1988,5,29,-1.40479,-0.15649,1.41348
1988,5,30,-1.32272,-0.20429,1.33841
1988,5,31,-1.19143,-0.23593,1.21457
1988,6,1,-1.02068,-0.24592,1.04989
1988,6,2,-0.8245,-0.22818,0.85549
1988,6,3,-0.61981,-0.17916,0.64519
1988,6,4,-0.42379,-0.10109,0.43568
1988,6,5,-0.25079,-0.00303,0.25081
1988,6,6,-0.1108,0.10138,0.15018
1988,6,7,-0.00981,0.19761,0.19785
1988,6,8,0.04919,0.27319,0.27758
1988,6,9,0.06534,0.31911,0.32573
1988,6,10,0.03986,0.33013,0.33252
1988,6,11,-0.02381,0.30432,0.30525
1988,6,12,-0.11978,0.24253,0.2705
1988,6,13,-0.23959,0.14771,0.28146
1988,6,14,-0.3725,0.02432,0.37329
1988,6,15,-0.50605,-0.12209,0.52057
1988,6,16,-0.62689,-0.28518,0.68871
1988,6,17,-0.72183,-0.45806,0.8549
1988,6,18,-0.77893,-0.63345,1.00399
1988,6,19,-0.78864,-0.8038,1.12608
1988,6,20,-0.74462,-0.96157,1.21617
1988,6,21,-0.64434,-1.09939,1.27429
1988,6,22,-0.48938,-1.21039,1.30558
1988,6,23,-0.28529,-1.28841,1.31962
1988,6,24,-0.04126,-1.32815,1.3288
1988,6,25,0.23042,-1.32533,1.34521
1988,6,26,0.51498,-1.27695,1.37688
1988,6,27,0.79582,-1.18183,1.4248
1988,6,28,1.05534,-1.04167,1.48284
1988,6,29,1.27622,-0.8624,1.54028
1988,6,30,1.44361,-0.65508,1.58529
1988,7,1,1.54761,-0.43526,1.60766
1988,7,2,1.58528,-0.21998,1.60047
1988,7,3,1.56056,-0.02378,1.56074
1988,7,4,1.48247,0.14427,1.48948
1988,7,5,1.36261,0.28133,1.39135
1988,7,6,1.21318,0.38955,1.27419
1988,7,7,1.04587,0.47415,1.14833
1988,7,8,0.87125,0.54161,1.02588
1988,7,9,0.69846,0.59818,0.9196
1988,7,10,0.53485,0.64901,0.841
1988,7,11,0.38571,0.69765,0.79718
1988,7,12,0.25403,0.74588,0.78795
1988,7,13,0.14035,0.79381,0.80612
1988,7,14,0.04286,0.84016,0.84125
1988,7,15,-0.04233,0.88254,0.88355
1988,7,16,-0.12061,0.91782,0.92571
1988,7,17,-0.19816,0.94236,0.96297
1988,7,18,-0.28103,0.95229,0.99289
1988,7,19,-0.37411,0.94363,1.01508
1988,7,20,-0.48024,0.91259,1.03123
1988,7,21,-0.59944,0.85592,1.04496
1988,7,22,-0.72862,0.77145,1.06115
1988,7,23,-0.86172,0.65878,1.08469
1988,7,24,-0.99052,0.51985,1.11865
1988,7,25,-1.10573,0.3592,1.16261
1988,7,26,-1.19826,0.18384,1.21228
1988,7,27,-1.26027,0.00258,1.26027
1988,7,28,-1.28591,-0.17474,1.29773
1988,7,29,-1.27183,-0.33809,1.316
1988,7,30,-1.21746,-0.47813,1.30798
1988,7,31,-1.12513,-0.58665,1.26889
1988,8,1,-0.99934,-0.65857,1.19683
1988,8,2,-0.84679,-0.69109,1.09301
1988,8,3,-0.67555,-0.68447,0.9617
1988,8,4,-0.4944,-0.6419,0.81023
1988,8,5,-0.31231,-0.5689,0.64899
1988,8,6,-0.13802,-0.47259,0.49234
1988,8,7,0.02026,-0.36081,0.36138
1988,8,8,0.15525,-0.24133,0.28695
1988,8,9,0.26096,-0.12126,0.28776
1988,8,10,0.33316,-0.00662,0.33322
1988,8,11,0.36969,0.09783,0.38241
1988,8,12,0.37081,0.18865,0.41604
1988,8,13,0.3393,0.26356,0.42964
1988,8,14,0.28033,0.3212,0.42633
1988,8,15,0.20116,0.36098,0.41324
1988,8,16,0.1107,0.38286,0.39855
1988,8,17,0.01881,0.38745,0.3879
1988,8,18,-0.0644,0.37607,0.38155
1988,8,19,-0.12949,0.35103,0.37415
1988,8,20,-0.16856,0.31557,0.35777
1988,8,21,-0.17609,0.27349,0.32528
1988,8,22,-0.14956,0.22835,0.27297
1988,8,23,-0.08961,0.18249,0.20331
1988,8,24,0.00019,0.13643,0.13643
1988,8,25,0.11389,0.08883,0.14443
1988,8,26,0.2437,0.03711,0.24651
1988,8,27,0.3807,-0.0217,0.38131
1988,8,28,0.51544,-0.09,0.52323
1988,8,29,0.63868,-0.16888,0.66063
1988,8,30,0.74214,-0.25778,0.78563
1988,8,31,0.81917,-0.35433,0.89252
1988,9,1,0.86547,-0.45461,0.97761
1988,9,2,0.87943,-0.55353,1.03913
1988,9,3,0.86228,-0.64534,1.07703
1988,9,4,0.81789,-0.72404,1.09233
1988,9,5,0.75216,-0.78384,1.08635
1988,9,6,0.67221,-0.81934,1.0598
1988,9,7,0.58545,-0.82574,1.01222
1988,9,8,0.49872,-0.79907,0.94193
1988,9,9,0.41774,-0.73651,0.84673
1988,9,10,0.34672,-0.63685,0.72511
1988,9,11,0.28834,-0.50103,0.57807
1988,9,12,0.24377,-0.33254,0.41232
1988,9,13,0.21272,-0.1376,0.25334
1988,9,14,0.19353,0.0751,0.20759
1988,9,15,0.18327,0.29486,0.34718
1988,9,16,0.178,0.50983,0.54001
1988,9,17,0.17317,0.7079,0.72877
1988,9,18,0.16421,0.87764,0.89287
1988,9,19,0.14711,1.00918,1.01985
1988,9,20,0.11902,1.09497,1.10142
1988,9,21,0.07847,1.13039,1.13311
1988,9,22,0.02546,1.1142,1.11449
1988,9,23,-0.0388,1.04881,1.04953
1988,9,24,-0.11225,0.94022,0.94689
1988,9,25,-0.1923,0.79753,0.82039
1988,9,26,-0.27593,0.63229,0.68988
1988,9,27,-0.35985,0.4574,0.58198
1988,9,28,-0.44043,0.28591,0.5251
1988,9,29,-0.51382,0.12986,0.52998
1988,9,30,-0.57609,-0.0009,0.5761
1988,10,1,-0.62361,-0.09951,0.6315
1988,10,2,-0.65345,-0.16268,0.6734
1988,10,3,-0.664,-0.19077,0.69086
1988,10,4,-0.65548,-0.18763,0.68181
1988,10,5,-0.63044,-0.16006,0.65045
1988,10,6,-0.59404,-0.11708,0.60546
1988,10,7,-0.5538,-0.0691,0.5581
1988,10,8,-0.51856,-0.02663,0.51924
1988,10,9,-0.4955,0.00156,0.4955
1988,10,10,-0.48648,0.01044,0.48659
1988,10,11,-0.48733,-0.00206,0.48733
1988,10,12,-0.49198,-0.03823,0.49346
1988,10,13,-0.49655,-0.10102,0.50672
1988,10,14,-0.50036,-0.1919,0.5359
1988,10,15,-0.50503,-0.30904,0.59208
1988,10,16,-0.51315,-0.44691,0.68048
1988,10,17,-0.5271,-0.5968,0.79624
1988,10,18,-0.54803,-0.74778,0.9271
1988,10,19,-0.57528,-0.88797,1.05804
1988,10,20,-0.606,-1.0059,1.17434
1988,10,21,-0.56933,-1.12801,1.26354
1988,10,22,-0.51324,-1.21185,1.31605
1988,10,23,-0.43836,-1.2504,1.32501
1988,10,24,-0.34653,-1.23979,1.28731
1988,10,25,-0.24055,-1.17966,1.20393
1988,10,26,-0.12388,-1.07311,1.08024
1988,10,27,-0.0003,-0.92647,0.92647
1988,10,28,0.12644,-0.74871,0.75931
1988,10,29,0.25292,-0.5507,0.60601
1988,10,30,0.37631,-0.3443,0.51005
1988,10,31,0.49448,-0.14139,0.5143
1988,11,1,0.60606,0.0471,0.60788
1988,11,2,0.71032,0.21196,0.74127
1988,11,3,0.80704,0.34645,0.87826
1988,11,4,0.89626,0.44668,1.0014
1988,11,5,0.97802,0.5118,1.10384
1988,11,6,1.05211,0.54394,1.1844
1988,11,7,1.11789,0.54784,1.24491
1988,11,8,1.17411,0.53031,1.28832
1988,11,9,1.21898,0.49953,1.31736
1988,11,10,1.2502,0.46423,1.33361
1988,11,11,1.29738,0.34252,1.34184
1988,11,12,1.31574,0.23358,1.33632
1988,11,13,1.30734,0.14968,1.31588
1988,11,14,1.27629,0.10103,1.28029
1988,11,15,1.22772,0.09536,1.23142
1988,11,16,1.16593,0.13818,1.17409
1988,11,17,1.09149,0.23402,1.1163
1988,11,18,0.9954,0.38789,1.06831
1988,11,19,0.84921,0.60043,1.04003
1988,11,20,0.61536,0.83486,1.03714
1988,11,21,0.33181,1.00454,1.05792
1988,11,22,0.09344,1.08964,1.09364
1988,11,23,-0.0734,1.12952,1.1319
1988,11,24,-0.1807,1.14633,1.16049
1988,11,25,-0.24159,1.1445,1.16972
1988,11,26,-0.26663,1.12222,1.15346
1988,11,27,-0.26582,1.07685,1.10918
1988,11,28,-0.24957,1.00722,1.03768
1988,11,29,-0.22872,0.91454,0.94271
1988,11,30,-0.21389,0.80272,0.83073
1988,12,1,-0.21468,0.6781,0.71127
1988,12,2,-0.23888,0.54881,0.59854
1988,12,3,-0.29188,0.4238,0.51458
1988,12,4,-0.37633,0.31173,0.48867
1988,12,5,-0.49222,0.21978,0.53906
1988,12,6,-0.63717,0.1525,0.65517
1988,12,7,-0.80698,0.11091,0.81456
1988,12,8,-0.99619,0.09197,1.00043
1988,12,9,-1.1986,0.08844,1.20186
1988,12,10,-1.40743,0.08962,1.41028
1988,12,11,-1.61504,0.08293,1.61717
1988,12,12,-1.81247,0.05666,1.81336
1988,12,13,-1.98916,0.00346,1.98916
1988,12,14,-2.13366,-0.07703,2.13505
1988,12,15,-2.2354,-0.17802,2.24248
1988,12,16,-2.28666,-0.28858,2.30479
1988,12,17,-2.2836,-0.3976,2.31796
1988,12,18,-2.22635,-0.49654,2.28105
1988,12,19,-2.11837,-0.58015,2.19637
1988,12,20,-1.96593,-0.64589,2.06932
1988,12,21,-1.77743,-0.6932,1.90782
1988,12,22,-1.56271,-0.72275,1.72175
1988,12,23,-1.33222,-0.73603,1.52202
1988,12,24,-1.09619,-0.73508,1.31984
1988,12,25,-0.86384,-0.72233,1.12605
1988,12,26,-0.64275,-0.70055,0.95073
1988,12,27,-0.43831,-0.67278,0.80296
1988,12,28,-0.25347,-0.64239,0.69059
1988,12,29,-0.08862,-0.61304,0.61941
1988,12,30,0.05834,-0.58859,0.59148
1988,12,31,0.17735,-0.57671,0.60336
1989,1,1,0.30362,-0.57615,0.65126
1989,1,2,0.42689,-0.59219,0.73002
1989,1,3,0.55823,-0.62458,0.83769
1989,1,4,0.70499,-0.67226,0.97413
1989,1,5,0.87293,-0.73217,1.13934
1989,1,6,1.06515,-0.79956,1.33186
1989,1,7,1.28119,-0.86851,1.54782
1989,1,8,1.51666,-0.9326,1.78045
1989,1,9,1.76357,-0.98531,2.02015
1989,1,10,2.0111,-1.02013,2.25503
1989,1,11,2.24668,-1.03049,2.47174
1989,1,12,2.45712,-1.0098,2.65653
1989,1,13,2.62965,-0.9517,2.79657
1989,1,14,2.7528,-0.85073,2.88126
1989,1,15,2.81715,-0.70308,2.90356
1989,1,16,2.81589,-0.50757,2.86127
1989,1,17,2.74535,-0.26638,2.75825
1989,1,18,2.60521,0.01444,2.60525
1989,1,19,2.3988,0.32494,2.42071
1989,1,20,2.13319,0.65183,2.23056
1989,1,21,1.81888,0.97941,2.06581
1989,1,22,1.46933,1.29091,1.95586
1989,1,23,1.09995,1.56982,1.91683
1989,1,24,0.72673,1.80109,1.94218
1989,1,25,0.36485,1.97208,2.00555
1989,1,26,0.02723,2.07317,2.07335
1989,1,27,-0.27646,2.0982,2.11634
1989,1,28,-0.54019,2.04461,2.11477
1989,1,29,-0.76143,1.91359,2.05951
1989,1,30,-0.94019,1.70984,1.95129
1989,1,31,-1.07764,1.44144,1.79974
1989,2,1,-1.17408,1.11932,1.62214
1989,2,2,-1.22696,0.7575,1.44196
1989,2,3,-1.22991,0.37454,1.28568
1989,2,4,-1.17594,-0.00366,1.17594
1989,2,5,-1.06701,-0.34358,1.12097
1989,2,6,-0.92326,-0.61324,1.10836
1989,2,7,-0.7774,-0.79549,1.11228
1989,2,8,-0.65798,-0.89028,1.10704
1989,2,9,-0.57939,-0.90636,1.07573
1989,2,10,-0.5426,-0.85446,1.01218
1989,2,11,-0.53965,-0.74544,0.92027
1989,2,12,-0.55783,-0.59099,0.81268
1989,2,13,-0.58277,-0.40452,0.70941
1989,2,14,-0.60084,-0.20136,0.63368
1989,2,15,-0.60098,0.00177,0.60098
1989,2,16,-0.57599,0.18798,0.60589
1989,2,17,-0.52325,0.34176,0.62497
1989,2,18,-0.44469,0.45074,0.63318
1989,2,19,-0.34613,0.50741,0.61422
1989,2,20,-0.23582,0.51052,0.56235
1989,2,21,-0.12226,0.46649,0.48224
1989,2,22,-0.01086,0.39059,0.39074
1989,2,23,0.09975,0.3067,0.32251
1989,2,24,0.21637,0.23851,0.32203
1989,2,25,0.33847,0.19116,0.38872
1989,2,26,0.45116,0.15276,0.47632
1989,2,27,0.53491,0.11476,0.54709
1989,2,28,0.57414,0.07837,0.57946
1989,3,1,0.55856,0.03508,0.55966
1989,3,2,0.4884,0.02405,0.489
1989,3,3,0.36725,0.04363,0.36984
1989,3,4,0.20498,0.09806,0.22722
1989,3,5,0.01488,0.18685,0.18744
1989,3,6,-0.18815,0.30442,0.35787
1989,3,7,-0.38961,0.44035,0.58796
1989,3,8,-0.57722,0.58013,0.81837
1989,3,9,-0.7424,0.70641,1.02478
1989,3,10,-0.88122,0.80023,1.19034
1989,3,11,-0.99443,0.84191,1.30296
1989,3,12,-1.08614,0.81115,1.35561
1989,3,13,-1.15901,0.68645,1.34704
1989,3,14,-1.20139,0.44958,1.28276
1989,3,15,-1.17085,0.11527,1.17651
1989,3,16,-1.0266,-0.23303,1.05272
1989,3,17,-0.79466,-0.51887,0.94906
1989,3,18,-0.52772,-0.74302,0.91136
1989,3,19,-0.25908,-0.93227,0.9676
1989,3,20,-0.0076,-1.10319,1.10321
1989,3,21,0.21412,-1.26017,1.27823
1989,3,22,0.39765,-1.4001,1.45548
1989,3,23,0.53867,-1.51618,1.60903
1989,3,24,0.63712,-1.60058,1.72273
1989,3,25,0.69693,-1.64632,1.78776
1989,3,26,0.72532,-1.64852,1.80103
1989,3,27,0.73173,-1.6051,1.76402
1989,3,28,0.7265,-1.51695,1.68194
1989,3,29,0.71947,-1.38766,1.56308
1989,3,30,0.7188,-1.22282,1.41844
1989,3,31,0.72986,-1.02912,1.26166
1989,4,1,0.75503,-0.81281,1.10939
1989,4,2,0.7914,-0.58027,0.98134
1989,4,3,0.8328,-0.33652,0.89823
1989,4,4,0.87009,-0.08632,0.87436
1989,4,5,0.89324,0.16433,0.90823
1989,4,6,0.89489,0.40703,0.9831
1989,4,7,0.87315,0.63176,1.07774
1989,4,8,0.83144,0.82966,1.17458
1989,4,9,0.77519,0.99528,1.26155
1989,4,10,0.70866,1.12667,1.331
1989,4,11,0.63382,1.22408,1.37844
1989,4,12,0.55078,1.2888,1.40155
1989,4,13,0.45883,1.32226,1.39961
1989,4,14,0.35727,1.32583,1.37312
1989,4,15,0.24589,1.30055,1.32359
1989,4,16,0.12526,1.24726,1.25354
1989,4,17,-0.0033,1.16669,1.1667
1989,4,18,-0.13778,1.05964,1.06856
1989,4,19,-0.27559,0.92723,0.96732
1989,4,20,-0.41369,0.77123,0.87518
1989,4,21,-0.54874,0.59425,0.80886
1989,4,22,-0.67716,0.39996,0.78646
1989,4,23,-0.79521,0.19316,0.81833
1989,4,24,-0.89901,-0.02031,0.89924
1989,4,25,-0.98462,-0.23371,1.01198
1989,4,26,-1.04816,-0.43967,1.13663
1989,4,27,-1.08596,-0.63046,1.2557
1989,4,28,-1.09492,-0.79826,1.35502
1989,4,29,-1.07287,-0.93543,1.42341
1989,4,30,-1.01237,-1.04079,1.45194
1989,5,1,-0.92308,-1.09836,1.43474
1989,5,2,-0.8048,-1.10661,1.36831
1989,5,3,-0.66155,-1.06298,1.25203
1989,5,4,-0.49768,-0.96811,1.08854
1989,5,5,-0.31721,-0.82607,0.88488
1989,5,6,-0.12381,-0.64403,0.65582
1989,5,7,0.07873,-0.43153,0.43865
1989,5,8,0.28585,-0.19957,0.34862
1989,5,9,0.49163,0.0404,0.49329
1989,5,10,0.68857,0.27741,0.74235
1989,5,11,0.86772,0.50173,1.00233
1989,5,12,1.01935,0.70519,1.2395
1989,5,13,1.13407,0.88116,1.43616
1989,5,14,1.2042,1.02394,1.58068
1989,5,15,1.2253,1.12818,1.66558
1989,5,16,1.19721,1.18861,1.68705
1989,5,17,1.12416,1.20084,1.64492
1989,5,18,1.01341,1.16302,1.5426
1989,5,19,0.87328,1.07741,1.38688
1989,5,20,0.71148,0.95104,1.18772
1989,5,21,0.53464,0.79489,0.95796
1989,5,22,0.34887,0.62236,0.71347
1989,5,23,0.16051,0.4475,0.47541
1989,5,24,-0.02329,0.28334,0.2843
1989,5,25,-0.19479,0.14073,0.2403
1989,5,26,-0.34615,0.02743,0.34724
1989,5,27,-0.47049,-0.05221,0.47338
1989,5,28,-0.56287,-0.09724,0.5712
1989,5,29,-0.62124,-0.10962,0.63083
1989,5,30,-0.64706,-0.09345,0.65377
1989,5,31,-0.64541,-0.05404,0.64766
1989,6,1,-0.62434,0.00284,0.62434
1989,6,2,-0.59348,0.0713,0.59775
1989,6,3,-0.56197,0.14506,0.58039
1989,6,4,-0.53657,0.21704,0.57881
1989,6,5,-0.521,0.27937,0.59117
1989,6,6,-0.51664,0.32419,0.60993
1989,6,7,-0.52372,0.34492,0.6271
1989,6,8,-0.54205,0.33725,0.6384
1989,6,9,-0.57105,0.29967,0.6449
1989,6,10,-0.60938,0.23351,0.65258
1989,6,11,-0.65452,0.14257,0.66986
1989,6,12,-0.70252,0.03257,0.70328
1989,6,13,-0.74812,-0.08967,0.75347
1989,6,14,-0.78509,-0.2169,0.8145
1989,6,15,-0.8069,-0.34221,0.87647
1989,6,16,-0.8075,-0.45957,0.92911
1989,6,17,-0.78203,-0.56425,0.96434
1989,6,18,-0.72751,-0.65304,0.97762
1989,6,19,-0.64322,-0.72433,0.9687
1989,6,20,-0.53081,-0.77795,0.94179
1989,6,21,-0.39422,-0.81496,0.9053
1989,6,22,-0.23918,-0.83725,0.87075
1989,6,23,-0.07269,-0.84714,0.85025
1989,6,24,0.09771,-0.8469,0.85252
1989,6,25,0.26465,-0.83841,0.87919
1989,6,26,0.42153,-0.82293,0.9246
1989,6,27,0.56294,-0.80104,0.97906
1989,6,28,0.68486,-0.77296,1.03271
1989,6,29,0.7846,-0.73887,1.07774
1989,6,30,0.86071,-0.69921,1.10893
1989,7,1,0.91289,-0.65446,1.12325
1989,7,2,0.94215,-0.6043,1.1193
1989,7,3,0.95078,-0.54678,1.09679
1989,7,4,0.94221,-0.47807,1.05656
1989,7,5,0.92067,-0.39323,1.00113
1989,7,6,0.89081,-0.28757,0.93607
1989,7,7,0.85716,-0.15807,0.87162
1989,7,8,0.82372,-0.00437,0.82373
1989,7,9,0.79334,0.1707,0.8115
1989,7,10,0.76729,0.36124,0.84807
1989,7,11,0.74484,0.55873,0.9311
1989,7,12,0.72315,0.7528,1.04386
1989,7,13,0.69743,0.93216,1.16419
1989,7,14,0.66135,1.08549,1.27109
1989,7,15,0.60793,1.20211,1.34709
1989,7,16,0.53055,1.27269,1.37884
1989,7,17,0.42424,1.28952,1.35751
1989,7,18,0.28703,1.24693,1.27954
1989,7,19,0.121,1.14157,1.14797
1989,7,20,-0.067,0.97288,0.97519
1989,7,21,-0.26548,0.74377,0.78973
1989,7,22,-0.45928,0.46144,0.65105
1989,7,23,-0.63164,0.13796,0.64653
1989,7,24,-0.76678,-0.20967,0.79493
1989,7,25,-0.85239,-0.5605,1.02016
1989,7,26,-0.88151,-0.89152,1.25375
1989,7,27,-0.85319,-1.18006,1.45619
1989,7,28,-0.77228,-1.40615,1.60427
1989,7,29,-0.64851,-1.55447,1.68432
1989,7,30,-0.49511,-1.61569,1.68985
1989,7,31,-0.32753,-1.58708,1.62052
1989,8,1,-0.16007,-1.47275,1.48142
1989,8,2,-0.00599,-1.28257,1.28258
1989,8,3,0.12438,-1.0311,1.03858
1989,8,4,0.22421,-0.73605,0.76944
1989,8,5,0.29,-0.41653,0.50754
1989,8,6,0.32097,-0.09166,0.3338
1989,8,7,0.31837,0.22079,0.38744
1989,8,8,0.28495,0.5053,0.58011
1989,8,9,0.2246,0.74934,0.78228
1989,8,10,0.14225,0.94386,0.95452
1989,8,11,0.04383,1.08351,1.08439
1989,8,12,-0.06384,1.16658,1.16833
1989,8,13,-0.17313,1.19486,1.20733
1989,8,14,-0.27597,1.17315,1.20517
1989,8,15,-0.36427,1.10886,1.16716
1989,8,16,-0.43054,1.01145,1.09927
1989,8,17,-0.46858,0.89192,1.00752
1989,8,18,-0.47435,0.76216,0.89772
1989,8,19,-0.44681,0.63413,0.77573
1989,8,20,-0.38853,0.51871,0.64808
1989,8,21,-0.30588,0.42426,0.52303
1989,8,22,-0.2084,0.35539,0.41199
1989,8,23,-0.10765,0.31231,0.33034
1989,8,24,-0.01562,0.29119,0.29161
1989,8,25,0.05655,0.28532,0.29087
1989,8,26,0.09958,0.28648,0.3033
1989,8,27,0.10671,0.2864,0.30563
1989,8,28,0.07416,0.27766,0.28739
1989,8,29,0.0015,0.2544,0.25441
1989,8,30,-0.10815,0.21265,0.23857
1989,8,31,-0.24806,0.15037,0.29008
1989,9,1,-0.4081,0.06749,0.41364
1989,9,2,-0.57528,-0.0342,0.57629
1989,9,3,-0.73465,-0.15106,0.75002
1989,9,4,-0.87054,-0.27765,0.91375
1989,9,5,-0.96801,-0.40678,1.05
1989,9,6,-1.01442,-0.52972,1.1444
1989,9,7,-1.00093,-0.63682,1.18634
1989,9,8,-0.92346,-0.71853,1.17008
1989,9,9,-0.78322,-0.76676,1.09606
1989,9,10,-0.58637,-0.77623,0.97281
1989,9,11,-0.34329,-0.74552,0.82077
1989,9,12,-0.0675,-0.67737,0.68073
1989,9,13,0.22549,-0.57826,0.62067
1989,9,14,0.51918,-0.45748,0.69198
1989,9,15,0.79706,-0.32591,0.86112
1989,9,16,1.04351,-0.19494,1.06157
1989,9,17,1.24475,-0.07544,1.24704
1989,9,18,1.38974,0.0229,1.38993
1989,9,19,1.47102,0.09215,1.4739
1989,9,20,1.48523,0.12668,1.49063
1989,9,21,1.43337,0.12375,1.43871
1989,9,22,1.32051,0.08403,1.32318
1989,9,23,1.15525,0.01193,1.15531
1989,9,24,0.94895,-0.08448,0.9527
1989,9,25,0.7149,-0.19415,0.74079
1989,9,26,0.46747,-0.30427,0.55777
1989,9,27,0.22139,-0.40179,0.45874
1989,9,28,-0.00905,-0.47507,0.47516
1989,9,29,-0.21074,-0.51533,0.55676
1989,9,30,-0.37263,-0.51761,0.63779
1989,10,1,-0.4865,-0.48133,0.68437
1989,10,2,-0.54772,-0.41007,0.68422
1989,10,3,-0.55586,-0.31091,0.6369
1989,10,4,-0.515,-0.19311,0.55002
1989,10,5,-0.43383,-0.06651,0.4389
1989,10,6,-0.32531,0.06032,0.33086
1989,10,7,-0.20598,0.18164,0.27463
1989,10,8,-0.09388,0.29495,0.30953
1989,10,9,-0.00383,0.3987,0.39872
1989,10,10,0.05999,0.48784,0.49151
1989,10,11,0.10576,0.55287,0.5629
1989,10,12,0.14395,0.58493,0.60239
1989,10,13,0.17821,0.58011,0.60687
1989,10,14,0.20553,0.54024,0.57801
1989,10,15,0.22032,0.47203,0.52091
1989,10,16,0.21777,0.38579,0.44301
1989,10,17,0.19558,0.2939,0.35303
1989,10,18,0.15483,0.20904,0.26014
1989,10,19,0.09989,0.14253,0.17404
1989,10,20,0.03781,0.10277,0.1095
1989,10,21,-0.02738,0.09256,0.09652
1989,10,22,-0.08406,0.1054,0.13481
1989,10,23,-0.1288,0.1394,0.1898
1989,10,24,-0.15929,0.19041,0.24825
1989,10,25,-0.17439,0.2525,0.30686
1989,10,26,-0.17404,0.31869,0.36311
1989,10,27,-0.15915,0.38175,0.41359
1989,10,28,-0.13143,0.435,0.45443
1989,10,29,-0.09317,0.4731,0.48218
